"site";"idsite";"idplot";"codeplot";"idtiers";"cd_nom";"lb_nom";"observateur_1";"observateur_2";"date"
St Barthelemy;33;187;MSB_1420;c;717223;Helictochloa marginata;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;104334;Juncus squarrosus;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;106842;Luzula multiflora;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;109366;Nardus stricta;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;109372;Narthecium ossifragum;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;112426;Parnassia palustris;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;112601;Pedicularis sylvatica;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;114589;Polygala serpyllifolia;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;115470;Potentilla erecta;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;125295;Succisa pratensis;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;127193;Trichophorum cespitosum;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;128345;Vaccinium myrtillus;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;129639;Viola palustris;Laigneau;Servière;2022-05-31
St Barthelemy;33;187;MSB_1420;c;130112;Willemetia stipitata;Laigneau;Servière;2022-05-31
St Barthelemy;33;188;MSB_1600;a;85418;Avenella flexuosa;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;a;190355;Carex;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;a;97947;Fagus sylvatica;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;a;98213;Festuca eskia;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;a;99518;Galium rotundifolium;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;a;115813;Prenanthes purpurea;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;a;141317;Sorbus aucuparia subsp. aucuparia;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;a;126035;Teucrium scorodonia;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;a;128345;Vaccinium myrtillus;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;a;128520;Veratrum album;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;b;85418;Avenella flexuosa;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;b;97947;Fagus sylvatica;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;b;98213;Festuca eskia;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;b;128345;Vaccinium myrtillus;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;c;85418;Avenella flexuosa;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;c;85904;Betula pubescens;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;c;97947;Fagus sylvatica;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;c;114616;Polygonatum verticillatum;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;c;115813;Prenanthes purpurea;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;c;126035;Teucrium scorodonia;Laigneau;Servière;2022-07-20
St Barthelemy;33;188;MSB_1600;c;128345;Vaccinium myrtillus;Laigneau;Servière;2022-07-20
St Barthelemy;33;189;MSB_2000;a;85418;Avenella flexuosa;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;87501;Calluna vulgaris;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;98213;Festuca eskia;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;99529;Galium saxatile;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;99871;Gentiana burseri;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;102925;Homogyne alpina;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;104397;Juniperus communis;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;106853;Luzula pediformis;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;107795;Melampyrum pratense;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;117679;Rhododendron ferrugineum;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;141317;Sorbus aucuparia subsp. aucuparia;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;128345;Vaccinium myrtillus;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;128354;Vaccinium uliginosum;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;a;128520;Veratrum album;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;85418;Avenella flexuosa;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;95209;Doronicum austriacum;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;98213;Festuca eskia;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;99529;Galium saxatile;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;99871;Gentiana burseri;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;102925;Homogyne alpina;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;107795;Melampyrum pratense;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;111859;Oxalis acetosella;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;115813;Prenanthes purpurea;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;117679;Rhododendron ferrugineum;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;125226;Streptopus amplexifolius;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;125238;Struthiopteris spicant;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;b;128345;Vaccinium myrtillus;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;85418;Avenella flexuosa;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;87501;Calluna vulgaris;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;98213;Festuca eskia;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;99871;Gentiana burseri;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;102925;Homogyne alpina;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;104397;Juniperus communis;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;106853;Luzula pediformis;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;107795;Melampyrum pratense;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;108454;Meum athamanticum;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;111859;Oxalis acetosella;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;115813;Prenanthes purpurea;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;117679;Rhododendron ferrugineum;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;125238;Struthiopteris spicant;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;128345;Vaccinium myrtillus;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;128354;Vaccinium uliginosum;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;189;MSB_2000;c;128520;Veratrum album;Laigneau;Wieczoreck;2022-07-13
St Barthelemy;33;190;MSB_2200;a;85418;Avenella flexuosa;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;87501;Calluna vulgaris;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;87724;Campanula scheuchzeri;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;92242;Conopodium majus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;98213;Festuca eskia;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;98512;Festuca rubra;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;99529;Galium saxatile;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;104018;Jasione laevis;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;136974;Juniperus communis subsp. nana;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;106653;Lotus corniculatus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;194322;Luzula;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;106853;Luzula pediformis;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;108454;Meum athamanticum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;109366;Nardus stricta;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;113175;Phleum alpinum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;117192;Ranunculus pyrenaeus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;122467;Sempervivum montanum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;127219;Trifolium alpinum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;a;128345;Vaccinium myrtillus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;85418;Avenella flexuosa;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;87501;Calluna vulgaris;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;87724;Campanula scheuchzeri;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;98213;Festuca eskia;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;99529;Galium saxatile;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;99871;Gentiana burseri;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;102925;Homogyne alpina;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;104018;Jasione laevis;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;106275;Linum alpinum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;106653;Lotus corniculatus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;108454;Meum athamanticum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;109366;Nardus stricta;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;117192;Ranunculus pyrenaeus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;122467;Sempervivum montanum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;128345;Vaccinium myrtillus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;b;128354;Vaccinium uliginosum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;999999;aaa - En attente de détermination;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;85418;Avenella flexuosa;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;87501;Calluna vulgaris;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;92242;Conopodium majus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;96119;Epikeros pyrenaeus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;98213;Festuca eskia;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;98512;Festuca rubra;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;99529;Galium saxatile;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;99871;Gentiana burseri;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;102925;Homogyne alpina;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;104018;Jasione laevis;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;108454;Meum athamanticum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;109366;Nardus stricta;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;117192;Ranunculus pyrenaeus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;127193;Trichophorum cespitosum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;127219;Trifolium alpinum;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;128345;Vaccinium myrtillus;Laigneau;Servière;2022-07-12
St Barthelemy;33;190;MSB_2200;c;128354;Vaccinium uliginosum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;85418;Avenella flexuosa;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;87501;Calluna vulgaris;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;87724;Campanula scheuchzeri;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;96119;Epikeros pyrenaeus;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;98213;Festuca eskia;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;99529;Galium saxatile;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;102925;Homogyne alpina;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;104018;Jasione laevis;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;106853;Luzula pediformis;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;108454;Meum athamanticum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;109366;Nardus stricta;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;117679;Rhododendron ferrugineum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;122132;Sedum brevifolium;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;122467;Sempervivum montanum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;128345;Vaccinium myrtillus;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;a;128354;Vaccinium uliginosum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;84998;Athyrium distentifolium;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;85418;Avenella flexuosa;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;87501;Calluna vulgaris;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;87724;Campanula scheuchzeri;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;93469;Cryptogramma crispa;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;98213;Festuca eskia;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;102925;Homogyne alpina;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;104018;Jasione laevis;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;106853;Luzula pediformis;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;108454;Meum athamanticum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;109366;Nardus stricta;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;117679;Rhododendron ferrugineum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;122467;Sempervivum montanum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;128345;Vaccinium myrtillus;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;b;128354;Vaccinium uliginosum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;84998;Athyrium distentifolium;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;85418;Avenella flexuosa;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;93469;Cryptogramma crispa;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;98213;Festuca eskia;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;104018;Jasione laevis;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;106853;Luzula pediformis;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;108454;Meum athamanticum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;109366;Nardus stricta;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;111239;Oreopteris limbosperma;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;117679;Rhododendron ferrugineum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;122467;Sempervivum montanum;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;128345;Vaccinium myrtillus;Laigneau;Servière;2022-07-12
St Barthelemy;33;191;MSB_2400;c;128354;Vaccinium uliginosum;Laigneau;Servière;2022-07-12
Lac Vert - Vallée du Lys;35;199;VER_1200;a;79319;Abies alba;Paris;Martin;2022-07-13
Lac Vert - Vallée du Lys;35;199;VER_1200;a;95567;Dryopteris filix-mas;Paris;Martin;2022-07-13
Lac Vert - Vallée du Lys;35;199;VER_1200;a;111859;Oxalis acetosella;Paris;Martin;2022-07-13
Lac Vert - Vallée du Lys;35;199;VER_1200;a;128345;Vaccinium myrtillus;Paris;Martin;2022-07-13
Lac Vert - Vallée du Lys;35;199;VER_1200;c;79319;Abies alba;Paris;Martin;2022-07-13
