"","date","idplot","TairMean","TairMin","TairMax","Rainf","Snowf","Wind","Humrel","Nebulosity","LWdown","DIR_SWdown","SCA_SWdown","VPD","ETP"
"14018","2022-03-03",200,276.853430430094,272.438812255859,283.224273681641,0.581116246758029,0,1.24902944887678,71.2738064130147,0.69671824760735,2222.58637573242,215.173796024322,313.909466171265,0.259350286089801,0.0069071387955577
"14019","2022-03-04",200,273.522434234619,271.561401367188,275.652862548828,3.04159287697985,4.34525406744797,1.44583752130469,93.3199532826741,0.993664080897967,2665.64596069336,2.31813861250877,181.56137506485,0.0415180532940769,0.006917287800881
"14020","2022-03-05",200,271.817223866781,270.268035888672,274.532135009766,0,0.510217172268312,1.28420526596407,86.1427834828695,0.97575888534387,2542.10701904297,59.2797347259521,210.291019821167,0.0794152841173449,0.00655158653148609
"14021","2022-03-06",200,271.599473317464,269.825714111328,274.209350585938,0,1.26818099379307,0.951101653277874,90.2994565963745,0.909805436929067,2547.38119262695,195.996953430176,306.524299850464,0.0529082565481971,0.0195829331297709
"14022","2022-03-07",200,274.934523264567,270.753021240234,278.208282470703,0,0,1.29121890788277,64.399439016978,0.468370353182157,2280.40246032715,612.297012634277,265.838814239502,0.264003040489699,0.0322612974672626
"14023","2022-03-08",200,275.926995595296,272.573638916016,279.379730224609,1.6930939789745,4.72388592897914,1.93605755642056,69.9160226186116,0.802162028849125,2393.58335998535,1.94269423272461,188.401533679962,0.234962281446816,0.000243694958371817
"14024","2022-03-09",200,276.128747304281,272.463226318359,279.827423095703,0,0.315614382270724,1.85279891267419,55.4715739885966,0.454567530502876,2181.5220300293,795.875158081055,465.464659996033,0.348600488461135,0.0439742656207243
"14025","2022-03-10",200,278.563153584798,276.724822998047,280.475250244141,0,0,2.4397508452336,61.8273536364237,0.659587165961663,2310.44809020996,477.014124298096,253.241681671143,0.344185129513901,0.0237512835968042
"14026","2022-03-11",200,278.817202250163,275.265838623047,280.88134765625,0,0,2.98273115108411,63.7985752423604,0.852268390357494,2331.03019592285,93.6051655805111,203.467808026895,0.337877467202961,0.00521246965338969
"14027","2022-03-12",200,275.146967569987,271.643829345703,278.512329101562,3.03626582881407,22.4096988968085,1.52792030572891,80.0260917345683,0.638980771725376,2432.59942565918,781.425884399414,312.817628338337,0.146901305988329,0.0506339787283512
"14028","2022-03-13",200,274.781589508057,272.864471435547,276.526031494141,1.04565537330927,5.68707436323166,2.4051063756148,77.2129079500834,0.619846453579764,2285.50383544922,233.627966865061,311.603584899902,0.156231526817866,0.0172910189597461
"14029","2022-03-14",200,277.281210581462,274.072235107422,280.779418945312,17.7614641492255,0,4.26081327845653,61.8216423988342,0.608945900574327,2313.25666259766,477.666047515869,292.616790933609,0.306092265267763,0.0270279693020763
"14030","2022-03-15",200,284.919644673665,281.055480957031,288.160247802734,2.33838806161657,0,4.09480441610018,39.6699531873067,0.363199046502511,2556.35706665039,667.327115478516,275.73301448822,0.848069048909037,0.039529901214356
"14031","2022-03-16",200,282.474403381348,277.228515625,285.723114013672,0,0,1.61354335397482,51.5728263060252,0.836496392885844,2282.44295654297,10.6442731440067,266.244960765839,0.621793355561145,0.00023270604221843
"14032","2022-03-17",200,276.304050445557,274.502258300781,277.578674316406,28.5939498280641,0,1.02063226203124,94.7319901784261,0.990373151997725,2763.48697998047,0.035581829608418,122.045508956909,0.0401177406559364,0.00334034256743078
"14033","2022-03-18",200,275.955214182536,274.425567626953,278.115844726562,12.0750319183571,0,1.1790608620892,93.4658816655477,0.89382570857803,2684.71320556641,90.4732156133652,354.903487100601,0.0483171615377495,0.0195549095933011
"14034","2022-03-19",200,278.04683303833,275.663055419922,282.142120361328,0,0,0.942671105265617,75.9674491882324,0.685874094565709,2446.07917785645,197.117367324829,309.091216278076,0.215102115678455,0.0166530235620352
