"","Date","idplot","TG1","TG4","DSN_T_ISBA"
"4661","2021-02-14",186,271.863797060975,273.415670908946,0
"4662","2021-02-15",186,272.300025067235,273.995599431812,0
"4663","2021-02-16",186,273.743883244565,275.829897591705,0
"4664","2021-02-17",186,273.90464379196,275.837549938674,0
"4665","2021-02-18",186,272.182689974755,274.029196352659,0
"4666","2021-02-19",186,273.772690144692,275.457544048813,0
"4667","2021-02-20",186,274.494636519084,276.333552979455,0
"4668","2021-02-21",186,277.254618855946,277.673354725647,0
"4669","2021-02-22",186,274.330064604716,276.168041670983,0
"4670","2021-02-23",186,274.163593408345,276.223836885894,0
"4671","2021-02-24",186,273.447320973209,275.933093857899,0
"4672","2021-02-25",186,273.282761569751,275.859395851777,0
"4673","2021-02-26",186,272.545011092736,274.926002514295,0
"4674","2021-02-27",186,272.853887210658,275.121135771057,0
"4675","2021-02-28",186,272.194697532895,274.345978211522,0
"4676","2021-03-01",186,272.9058462905,274.933199541114,0
"4677","2021-03-02",186,274.37164310121,276.088776293258,0
"4678","2021-03-03",186,274.401514443199,276.244667106674,0
"4679","2021-03-04",186,277.435410414172,278.422820077358,0
"4680","2021-03-05",186,276.91980847093,277.786346784071,0
"4681","2021-03-06",186,273.362604734622,275.391842558872,0
"4682","2021-03-07",186,275.779689148956,276.938524965076,0
"4683","2021-03-08",186,274.388132484354,275.874811864125,0
"4684","2021-03-09",186,270.697797052681,273.128585764701,0
"4685","2021-03-10",186,275.291325536466,276.171298874695,0
"4686","2021-03-11",186,276.012270612331,277.746760244601,0
"4687","2021-03-12",186,272.389872728668,273.685257930573,0.0108554998437384
"4688","2021-03-13",186,274.256554232439,275.720867512507,0
"4689","2021-03-14",186,272.504472479809,273.747737366861,0
"4690","2021-03-15",186,273.545472188501,274.694118816103,0
"4691","2021-03-16",186,275.337984577661,276.154027506427,0
"4692","2021-03-17",186,273.180598870265,274.860172215243,0.0119821568611435
"4693","2021-03-18",186,273.372727968853,274.325373273026,0.0247702344000082
"4694","2021-03-19",186,273.445182205831,274.063856367224,0.0594302455756535
"4695","2021-03-20",186,273.303322191151,273.852282322058,0.0426461466207601
"4696","2021-03-21",186,272.823824911787,273.483259864789,0.0149198279678186
"4697","2021-03-22",186,271.24992334409,273.031897352615,0
"4698","2021-03-23",186,271.742447999036,273.859866907491,0
"4699","2021-03-24",186,272.202226460473,274.648947566705,0
"4700","2021-03-25",186,273.005699185231,275.642711616274,0
"4701","2021-03-26",186,276.056304993445,277.664586340191,0
"4702","2021-03-27",186,273.113941138308,275.963680572307,0
"4703","2021-03-28",186,274.195280353883,277.007224101204,0
"4704","2021-03-29",186,275.186534571909,277.868888380473,0
"4705","2021-03-30",186,276.513821164942,279.056376035384,0
"4706","2021-03-31",186,276.155955255554,279.008680517236,0
"4707","2021-04-01",186,279.058530433115,280.36868262728,0
"4708","2021-04-02",186,278.020139572147,279.797587669723,0
"4709","2021-04-03",186,273.890784681658,277.369119660858,0
"4710","2021-04-04",186,272.539073825364,275.887471136468,0
"4711","2021-04-05",186,275.696642997412,277.865290620568,0
"4712","2021-04-06",186,271.323584237233,274.405610485858,0
"4713","2021-04-07",186,271.975475454317,274.648069775199,0
"4714","2021-04-08",186,275.370613583919,277.581504432138,0
"4715","2021-04-09",186,274.389847316161,277.095835243534,0
"4716","2021-04-10",186,275.312620756182,277.736656776936,0
"4717","2021-04-11",186,272.382231623611,274.848745642788,0
"4718","2021-04-12",186,271.299787682691,273.991617825618,0
"4719","2021-04-13",186,272.685667675143,275.384868452925,0
"4720","2021-04-14",186,272.96936165548,275.589739345926,0
"4721","2021-04-15",186,272.459917738164,275.204042572314,0
"4722","2021-04-16",186,272.719280722933,274.786756855105,0
"4723","2021-04-17",186,272.536506560368,274.163924517532,0.00117578400404451
"4724","2021-04-18",186,272.563771437705,274.324503488551,0
"4725","2021-04-19",186,275.130247431144,277.12165772986,0
"4726","2021-04-20",186,277.060230438641,277.824572250545,0
"4727","2021-04-21",186,275.596667962442,277.212192716079,0
"4728","2021-04-22",186,273.943249484651,276.221438745277,0
"4729","2021-04-23",186,276.392371465031,278.510708582251,0
"4730","2021-04-24",186,279.512585098322,280.84974741102,0
"4731","2021-04-25",186,280.064959035342,281.17269801122,0
"4732","2021-04-26",186,278.245177921387,279.29005410788,0
"4733","2021-04-27",186,278.27781244662,279.219288891593,0
"4734","2021-04-28",186,278.58779695567,279.327066750166,0
"4735","2021-04-29",186,278.655333024471,279.783895601192,0
"4736","2021-04-30",186,276.01702896379,278.105610820695,0
"4737","2021-05-01",186,275.816307296956,276.793593364063,0
"4738","2021-05-02",186,275.111796200566,276.374153831529,0
"4739","2021-05-03",186,277.325971700397,278.672737646713,0
"4740","2021-05-04",186,279.976584908772,280.811465722958,0
"4741","2021-05-05",186,278.936172854669,279.966733616219,0
"4742","2021-05-06",186,281.104556976701,282.109491566807,0
"4743","2021-05-07",186,279.184520244782,280.171152349317,0
"4744","2021-05-08",186,282.284652584337,283.435903123069,0
"4745","2021-05-09",186,281.630219887518,282.971811431151,0
"4746","2021-05-10",186,278.455986981994,280.367672428704,0
"4747","2021-05-11",186,275.287870817146,276.821061539977,0
"4748","2021-05-12",186,275.925710086127,277.166120935802,0
"4749","2021-05-13",186,276.530367651868,278.454442353161,0
"4750","2021-05-14",186,278.893071699002,279.472822580276,0
"4751","2021-05-15",186,281.470076363003,281.698590095846,0
"4752","2021-05-16",186,278.019751081229,278.939459438979,0
"4753","2021-05-17",186,277.998954684043,279.128653520104,0
"4754","2021-05-18",186,278.740004842071,279.864308066782,0
"4755","2021-05-19",186,277.876564630537,279.047063167246,0
"4756","2021-05-20",186,282.02781433606,282.156158020962,0
"4757","2021-05-21",186,279.596805862565,280.896745234446,0
"4758","2021-05-22",186,277.929279847868,279.349670743946,0
"4759","2021-05-23",186,279.03689064713,280.055000237627,0
"4760","2021-05-24",186,277.196758365571,277.953690247905,0
"4761","2021-05-25",186,278.165307919773,278.889266397891,0
"4762","2021-05-26",186,280.995193098805,281.209317612656,0
"4763","2021-05-27",186,283.368008132688,283.610688904549,0
"4764","2021-05-28",186,282.783151433164,283.909634704489,0
"4765","2021-05-29",186,282.877840502517,283.071290988417,0
"4766","2021-05-30",186,283.331983992522,283.339898647361,0
"4767","2021-05-31",186,284.967348530585,284.793096352038,0
"4768","2021-06-01",186,283.55844124964,283.907333407909,0
"4769","2021-06-02",186,284.961945256869,285.371555315803,0
"4770","2021-06-03",186,284.566111681315,285.182496733618,0
"4771","2021-06-04",186,282.889577411725,283.504036355659,0
"4772","2021-06-05",186,283.021265424735,283.895308247139,0
"4773","2021-06-06",186,282.466644217462,283.433527868095,0
"4774","2021-06-07",186,282.2295778245,283.195139395083,0
"4775","2021-06-08",186,282.95960482686,283.92065417119,0
"4776","2021-06-09",186,285.485252805439,285.702127586057,0
"4777","2021-06-10",186,285.11922711418,286.229372457633,0
"4778","2021-06-11",186,285.764193922216,285.818851832718,0
"4779","2021-06-12",186,286.525636984557,287.055008165741,0
"4780","2021-06-13",186,287.722138322483,288.099575092361,0
"4781","2021-06-14",186,287.070790168788,287.760497066736,0
"4782","2021-06-15",186,287.587181713404,287.918292362657,0
"4783","2021-06-16",186,287.743184272735,288.58063854474,0
"4784","2021-06-17",186,284.588252688638,284.921140555084,0
"4785","2021-06-18",186,287.411980111595,287.53081704944,0
"4786","2021-06-19",186,286.89979488064,287.257814828638,0
"4787","2021-06-20",186,284.142072317369,284.923059637155,0
"4788","2021-06-21",186,284.999304115613,286.059901142372,0
"4789","2021-06-22",186,283.284178361275,284.477560053378,0
"4790","2021-06-23",186,281.443171144324,282.409913279263,0
"4791","2021-06-24",186,282.44506688203,283.220878783379,0
"4792","2021-06-25",186,285.588186889931,285.521898113669,0
"4793","2021-06-26",186,287.177758163348,287.099417863084,0
"4794","2021-06-27",186,286.385673542977,287.327656103284,0
"4795","2021-06-28",186,283.454237744874,284.906992247018,0
"4796","2021-06-29",186,283.415084214832,284.12625503416,0
"4797","2021-06-30",186,285.629097922989,285.724612607907,0
"4798","2021-07-01",186,287.29319397012,287.460157822393,0
"4799","2021-07-02",186,288.839208373536,289.099163219626,0
"4800","2021-07-03",186,288.322647486138,288.881851047184,0
"4801","2021-07-04",186,286.458786145271,286.716953704293,0
"4802","2021-07-05",186,288.031150481425,289.238504668273,0
"4803","2021-07-06",186,285.39923930765,286.868144318109,0
"4804","2021-07-07",186,283.191662120851,284.835023154814,0
"4805","2021-07-08",186,283.765913341005,284.799562091781,0
"4806","2021-07-09",186,286.989497584384,287.567142799696,0
"4807","2021-07-10",186,286.910572495864,287.722599062576,0
"4808","2021-07-11",186,287.847205942386,288.838445769102,0
"4809","2021-07-12",186,280.738298323776,283.005741031324,0
"4810","2021-07-13",186,282.641726796159,283.499006019049,0
"4811","2021-07-14",186,284.903383993665,285.15166621051,0
"4812","2021-07-15",186,283.285633241174,284.506539347085,0
"4813","2021-07-16",186,284.919850023748,286.20442591582,0
"4814","2021-07-17",186,286.733677429015,287.647528291552,0
"4815","2021-07-18",186,286.339711980582,287.86936355284,0
"4816","2021-07-19",186,289.742799402108,290.56617729255,0
"4817","2021-07-20",186,286.403378584747,287.775384269612,0
"4818","2021-07-21",186,289.181777171757,290.242173913745,0
"4819","2021-07-22",186,290.325000994651,291.095036197393,0
"4820","2021-07-23",186,288.393234040148,290.387576640401,0
"4821","2021-07-24",186,285.49388352214,287.662702969452,0
"4822","2021-07-25",186,285.087764849821,287.281941300722,0
"4823","2021-07-26",186,285.046666674731,286.427381458604,0
"4824","2021-07-27",186,286.689219841285,288.15050735243,0
"4825","2021-07-28",186,287.496469246869,288.054016138602,0
"4826","2021-07-29",186,288.604535264143,289.736743503105,0
"4827","2021-07-30",186,286.39110819783,287.755142461536,0
"4828","2021-07-31",186,281.604206050022,283.528280765479,0
"4829","2021-01-01",187,273.375334895333,273.606940773519,0.387164005156123
"4830","2021-01-02",187,273.34976019648,273.580649928806,0.380290101886586
"4831","2021-01-03",187,273.329200039469,273.558111359846,0.377362052206926
"4832","2021-01-04",187,273.31313247299,273.540010179713,0.414442932754019
"4833","2021-01-05",187,273.293713561708,273.520176093705,0.443614184860417
"4834","2021-01-06",187,273.27463013867,273.499869889752,0.439221154137992
"4835","2021-01-07",187,273.259767906689,273.48294780099,0.43540529362017
"4836","2021-01-08",187,273.246601555821,273.467932907122,0.436900446879163
"4837","2021-01-09",187,273.231601492874,273.452084173867,0.484010027579179
"4838","2021-01-10",187,273.314231494026,273.507083104,0.488785587155588
"4839","2021-01-11",187,273.301354886652,273.504736085743,0.478884882992855
"4840","2021-01-12",187,273.285867686086,273.491811970345,0.466267659245896
"4841","2021-01-13",187,273.267473078835,273.475148316687,0.457554764615948
"4842","2021-01-14",187,273.248334077781,273.456665384432,0.470309595760849
"4843","2021-01-15",187,273.228042170204,273.436992223189,0.510556795247579
"4844","2021-01-16",187,273.385595770008,273.545157318021,0.49360589717955
"4845","2021-01-17",187,273.371771040746,273.55205779411,0.482343596527489
"4846","2021-01-18",187,273.354900661619,273.541694741722,0.466669809065554
"4847","2021-01-19",187,273.334198531033,273.524833835387,0.453944426076576
"4848","2021-01-20",187,273.312540136128,273.505503074907,0.440611786506475
"4849","2021-01-21",187,273.290513542089,273.485018721272,0.429473744412375
"4850","2021-01-22",187,273.269143424293,273.464587573193,0.480832887425728
"4851","2021-01-23",187,273.248512006293,273.444417426989,0.515226760023801
"4852","2021-01-24",187,273.229240931497,273.425030012486,0.514814017207291
"4853","2021-01-25",187,273.32456331667,273.468466328312,0.517191367078635
"4854","2021-01-26",187,273.338943970755,273.507873711761,0.486600379667731
"4855","2021-01-27",187,273.324390670733,273.498508674331,0.368227555435443
"4856","2021-01-28",187,273.311663853699,273.488965914023,0.333029036102936
"4857","2021-01-29",187,273.294280358145,273.473453075572,0.280305422069219
"4858","2021-01-30",187,273.281379973981,273.461629741633,0.31954034991402
"4859","2021-01-31",187,273.261107629536,273.442382073337,0.343738803833772
"4860","2021-02-01",187,273.24438696723,273.425883118369,0.246351997468838
"4861","2021-02-02",187,273.231268253659,273.413196541428,0.229133131049958
"4862","2021-02-03",187,273.217144311049,273.399070863264,0.205636055126271
"4863","2021-02-04",187,273.281102106921,273.438417854724,0.18960153671998
"4864","2021-02-05",187,273.275399887723,273.442665433685,0.143200876820301
"4865","2021-02-06",187,273.26214696165,273.432924341694,0.112504417161623
"4866","2021-02-07",187,273.253414299812,273.424116688921,0.105638318939688
"4867","2021-02-08",187,273.241476645777,273.414043121928,0.158293599750753
"4868","2021-02-09",187,273.229122305132,273.402268172464,0.152421433761758
"4869","2021-02-10",187,273.21706660511,273.390462792852,0.153342838358806
"4870","2021-02-11",187,273.29287106919,273.422172101826,0.135271571237297
"4871","2021-02-12",187,273.307772216695,273.458890208326,0.100337094600828
"4872","2021-02-13",187,272.944218843372,273.267369064244,0.0911361302957232
"4873","2021-02-14",187,272.339962568975,273.002397814871,0.0833910658957913
"4874","2021-02-15",187,272.651043024406,273.067895094539,0.0728213568054449
"4875","2021-02-16",187,272.494286023222,273.07433530592,0.0539078919730218
"4876","2021-02-17",187,272.723633151438,273.129401188151,0.0421651712199165
"4877","2021-02-18",187,272.190124006665,272.928353035613,0.0342664442615095
"4878","2021-02-19",187,272.413197124764,272.969270528287,0.0123429995910005
"4879","2021-02-20",187,272.26908462214,273.0219935102,0
"4880","2021-02-21",187,276.020205845696,275.884739844637,0
"4881","2021-02-22",187,273.113379515976,274.662993804308,0
"4882","2021-02-23",187,272.852451176357,274.546001783563,0
"4883","2021-02-24",187,272.435200820301,274.426161514868,0
"4884","2021-02-25",187,272.321037236028,274.412836480369,0
"4885","2021-02-26",187,271.936006374255,273.799034015679,0
"4886","2021-02-27",187,272.193320285618,273.9429978634,0
"4887","2021-02-28",187,271.828938147258,273.493577266722,0
"4888","2021-03-01",187,272.243103556301,273.708354576879,0
"4889","2021-03-02",187,273.075948068631,274.564280607921,0
"4890","2021-03-03",187,273.082401366023,274.728215535779,0
"4891","2021-03-04",187,276.504242363641,277.184680114309,0
"4892","2021-03-05",187,276.116094599013,276.766006037196,0
"4893","2021-03-06",187,272.634967095885,274.401594941984,0
"4894","2021-03-07",187,275.014564457876,275.961694746767,0
"4895","2021-03-08",187,273.575909422873,274.8927990534,0
"4896","2021-03-09",187,270.518356477688,272.827622954364,0
"4897","2021-03-10",187,274.423067355611,275.16082961988,0
"4898","2021-03-11",187,275.335446205104,276.88308599485,0
"4899","2021-03-12",187,272.253342219115,273.31508853995,0.0109677623638284
"4900","2021-03-13",187,273.537870058959,274.678508939336,0
"4901","2021-03-14",187,272.882078413541,273.563656086215,0.017988672870386
"4902","2021-03-15",187,272.961898889742,273.646555899944,0.00517136067809959
"4903","2021-03-16",187,274.506144784861,275.039395839301,0
"4904","2021-03-17",187,273.446970769535,274.409050623681,0.0293277284848933
"4905","2021-03-18",187,272.982446120172,273.430935988704,0.0328894912751242
"4906","2021-03-19",187,273.271896223249,273.625040038845,0.0908964578296626
"4907","2021-03-20",187,273.360898981789,273.658314076582,0.0807590780542832
"4908","2021-03-21",187,273.326300080414,273.618917393015,0.0636966853092999
"4909","2021-03-22",187,272.54091659702,273.12937732079,0.034900102341306
"4910","2021-03-23",187,271.409556610433,272.716371212456,0.00468666720472704
"4911","2021-03-24",187,271.533078299311,273.089407863062,0
"4912","2021-03-25",187,272.024189664177,273.997700564752,0
"4913","2021-03-26",187,275.084571192828,276.346690036651,0
"4914","2021-03-27",187,272.251256873742,274.662676628354,0
"4915","2021-03-28",187,273.219711265218,275.844175961947,0
"4916","2021-03-29",187,274.272742841896,276.785033164953,0
"4917","2021-03-30",187,275.569201980923,277.965575021886,0
"4918","2021-03-31",187,275.231163151627,277.936801851757,0
"4919","2021-04-01",187,278.186717053328,279.326211972047,0
"4920","2021-04-02",187,277.155117407298,278.704981764987,0
"4921","2021-04-03",187,273.020494997401,276.319474113127,0
"4922","2021-04-04",187,272.030823844949,275.025520201362,0
"4923","2021-04-05",187,274.707192262298,276.806608863372,0
"4924","2021-04-06",187,270.93625628355,273.741649228631,0
"4925","2021-04-07",187,271.700534391423,274.052678454216,0
"4926","2021-04-08",187,274.632078258191,276.716926488962,0
"4927","2021-04-09",187,273.694461808419,276.236687809292,0
"4928","2021-04-10",187,274.589549214468,276.895175879216,0
"4929","2021-04-11",187,271.89838714339,274.073370697639,0
"4930","2021-04-12",187,271.05738438849,273.439829855089,0
"4931","2021-04-13",187,272.359971291192,274.724952655821,0
"4932","2021-04-14",187,272.535378778294,274.880694772584,0
"4933","2021-04-15",187,272.094156735755,274.50476352739,0
"4934","2021-04-16",187,272.225257078562,274.022561461985,0.00114181546750756
"4935","2021-04-17",187,272.220231896995,273.583221747967,0.00120657433481726
"4936","2021-04-18",187,272.194174846063,273.696049913223,0
"4937","2021-04-19",187,274.483849244945,276.366819795523,0
"4938","2021-04-20",187,276.454934928472,277.046098854513,0
"4939","2021-04-21",187,275.00516140375,276.474179153357,0
"4940","2021-04-22",187,273.266384323597,275.465379903324,0
"4941","2021-04-23",187,275.681274983581,277.683183822995,0
"4942","2021-04-24",187,278.691138813742,279.886318402338,0
"4943","2021-04-25",187,279.393193637281,280.385328044742,0
"4944","2021-04-26",187,277.71411106385,278.634134411346,0
"4945","2021-04-27",187,277.618861309094,278.532145222246,0
"4946","2021-04-28",187,278.021829104068,278.673000603461,0
"4947","2021-04-29",187,278.143285607614,279.2096847128,0
"4948","2021-04-30",187,275.547482789269,277.532736448447,0
"4949","2021-05-01",187,275.07109667348,276.078002787618,0
"4950","2021-05-02",187,274.734916765302,275.84736108419,0
"4951","2021-05-03",187,276.998326829737,278.165587951866,0
"4952","2021-05-04",187,279.450341366202,280.170840381949,0
"4953","2021-05-05",187,278.416414847937,279.321417019631,0
"4954","2021-05-06",187,280.689791771979,281.523935551919,0
"4955","2021-05-07",187,278.768708848131,279.702144573383,0
"4956","2021-05-08",187,281.856305703817,282.929268205358,0
"4957","2021-05-09",187,281.274528105989,282.371326744291,0
"4958","2021-05-10",187,277.913672194467,279.824632338098,0
"4959","2021-05-11",187,274.932356442887,276.343722755955,0
"4960","2021-05-12",187,275.357785420307,276.529400948631,0
"4961","2021-05-13",187,275.885381558137,277.764056950602,0
"4962","2021-05-14",187,278.158187145609,278.887142472438,0
"4963","2021-05-15",187,280.84119939297,281.177203154167,0
"4964","2021-05-16",187,277.31290494985,278.345799808226,0
"4965","2021-05-17",187,277.455106964425,278.677372150977,0
"4966","2021-05-18",187,277.964736507896,279.188777655484,0
"4967","2021-05-19",187,277.101038582654,278.413503566287,0
"4968","2021-05-20",187,281.368045314091,281.661149839687,0
"4969","2021-05-21",187,278.807386631537,280.374116226513,0
"4970","2021-05-22",187,277.054365914178,278.689012304439,0
"4971","2021-05-23",187,278.35284855084,279.607343683059,0
"4972","2021-05-24",187,276.612851862413,277.516083974522,0
"4973","2021-05-25",187,277.432582702135,278.287581760851,0
"4974","2021-05-26",187,280.372044913137,280.69553494256,0
"4975","2021-05-27",187,282.676674726287,283.135278397886,0
"4976","2021-05-28",187,282.055230266169,283.450780268558,0
"4977","2021-05-29",187,282.174061256669,282.650501525676,0
"4978","2021-05-30",187,282.692853843358,282.913330632994,0
"4979","2021-05-31",187,284.058483242884,284.276152750514,0
"4980","2021-06-01",187,282.894486483632,283.467128375097,0
"4981","2021-06-02",187,284.554033073947,285.203604629235,0
"4982","2021-06-03",187,284.038402379287,284.86598858085,0
"4983","2021-06-04",187,281.901527060267,282.909253212903,0
"4984","2021-06-05",187,282.162680146553,283.375784799177,0
"4985","2021-06-06",187,281.406415359208,282.721600294735,0
"4986","2021-06-07",187,281.413906705091,282.638268369138,0
"4987","2021-06-08",187,282.266439924857,283.510271418513,0
"4988","2021-06-09",187,284.389288415279,285.007962090131,0
"4989","2021-06-10",187,284.386432207885,285.766812020996,0
"4990","2021-06-11",187,285.126486038725,285.419484365387,0
"4991","2021-06-12",187,285.851034921589,286.573061177164,0
"4992","2021-06-13",187,287.116359409846,287.620701663188,0
"4993","2021-06-14",187,286.099892539862,287.104569560973,0
"4994","2021-06-15",187,286.650949864099,287.336020051386,0
"4995","2021-06-16",187,287.037591881431,287.9531296381,0
"4996","2021-06-17",187,283.857975457681,284.423702838548,0
"4997","2021-06-18",187,286.58448572249,286.994613384863,0
"4998","2021-06-19",187,285.958692017063,286.649462787959,0
"4999","2021-06-20",187,283.385987005817,284.336865479833,0
"5000","2021-06-21",187,283.783238501863,285.169517834366,0
"5001","2021-06-22",187,282.283931641829,283.68764438291,0
"5002","2021-06-23",187,280.496630605546,281.739860018269,0
"5003","2021-06-24",187,281.547113729591,282.479560974546,0
"5004","2021-06-25",187,284.757917178821,284.939413426686,0
"5005","2021-06-26",187,286.29081609452,286.605047523865,0
"5006","2021-06-27",187,285.570555333239,286.807423202888,0
"5007","2021-06-28",187,282.48851987508,284.224139568296,0
"5008","2021-06-29",187,282.413752958938,283.344923412581,0
"5009","2021-06-30",187,284.992843835932,285.272612879703,0
"5010","2021-07-01",187,286.604014823386,286.91848462352,0
"5011","2021-07-02",187,288.00060250024,288.515341244953,0
"5012","2021-07-03",187,287.454383822073,288.272054528393,0
"5013","2021-07-04",187,285.61122958477,286.136992768011,0
"5014","2021-07-05",187,287.156475203572,288.80407136929,0
"5015","2021-07-06",187,284.168263715335,286.011308731708,0
"5016","2021-07-07",187,282.134095111745,284.048048941973,0
"5017","2021-07-08",187,282.782937516506,283.890627705113,0
"5018","2021-07-09",187,286.18143773525,286.909551961931,0
"5019","2021-07-10",187,286.122830637622,287.021276132723,0
"5020","2021-07-11",187,286.90790581615,288.285019149876,0
"5021","2021-07-12",187,280.170292743956,282.284157585015,0
"5022","2021-07-13",187,281.759414932872,282.819655193845,0
"5023","2021-07-14",187,283.92080251961,284.392959422471,0
"5024","2021-07-15",187,282.461491405526,283.817410308026,0
"5025","2021-07-16",187,284.035238447766,285.437450535963,0
"5026","2021-07-17",187,285.855404877744,286.854500629232,0
"5027","2021-07-18",187,285.475675087076,287.097154838376,0
"5028","2021-07-19",187,289.029003884913,289.90081646236,0
"5029","2021-07-20",187,285.728078126944,287.090307924119,0
"5030","2021-07-21",187,288.723571598775,289.721363552352,0
"5031","2021-07-22",187,289.773411043167,290.650096896783,0
"5032","2021-07-23",187,287.546267934517,289.615945802916,0
"5033","2021-07-24",187,284.577249221983,286.810454832934,0
"5034","2021-07-25",187,284.191051417026,286.360153400187,0
"5035","2021-07-26",187,284.723027718721,285.874105463116,0
"5036","2021-07-27",187,286.035103521546,287.440110482514,0
"5037","2021-07-28",187,287.1033767326,287.490062036227,0
"5038","2021-07-29",187,288.413855854546,289.378802350802,0
"5039","2021-07-30",187,285.879087795289,287.086019799598,0
"5040","2021-07-31",187,281.095979009708,282.972153460712,0
"5041","2021-01-01",188,273.477153828526,273.691818500911,0.449609964188268
"5042","2021-01-02",188,273.464637254653,273.68444558263,0.442013908036243
"5043","2021-01-03",188,273.451231020119,273.673145117962,0.439418131102587
"5044","2021-01-04",188,273.437698471562,273.66043799153,0.481036029964114
"5045","2021-01-05",188,273.420398939051,273.644335012603,0.511817022950264
"5046","2021-01-06",188,273.401692892385,273.62598792553,0.507111801595796
"5047","2021-01-07",188,273.385082263868,273.608777440671,0.502579819528555
"5048","2021-01-08",188,273.369228408525,273.592253043023,0.503630129487047
"5049","2021-01-09",188,273.351012303201,273.574081101381,0.553278558490088
"5050","2021-01-10",188,273.328567940306,273.55228185689,0.557692559782274
"5051","2021-01-11",188,273.305926127452,273.529545587376,0.545688570411912
"5052","2021-01-12",188,273.285193516289,273.508087816712,0.528275030258968
"5053","2021-01-13",188,273.263922484899,273.486490038378,0.516202235528184
"5054","2021-01-14",188,273.2427085706,273.464643869015,0.531742453625368
"5055","2021-01-15",188,273.221958056935,273.44314227516,0.57512110365413
"5056","2021-01-16",188,273.325267695535,273.520450851983,0.559422532235082
"5057","2021-01-17",188,273.2998613926,273.504801496984,0.590895038835176
"5058","2021-01-18",188,273.276728862645,273.48445706172,0.569039855957399
"5059","2021-01-19",188,273.253797793215,273.462833547843,0.547663364892129
"5060","2021-01-20",188,273.232020181458,273.441440740885,0.527476132980795
"5061","2021-01-21",188,273.346236950286,273.506592718222,0.507390595950215
"5062","2021-01-22",188,273.348388485912,273.531294129581,0.587929992803555
"5063","2021-01-23",188,273.329428299796,273.519507111426,0.629558799558772
"5064","2021-01-24",188,273.306808899698,273.500673959428,0.626922060801404
"5065","2021-01-25",188,273.283713255727,273.479729958055,0.641237224471346
"5066","2021-01-26",188,273.260612708678,273.458179670237,0.600691351641436
"5067","2021-01-27",188,273.235690426129,273.431604169919,0.453000306356813
"5068","2021-01-28",188,273.218456174453,273.41454047089,0.395768360725243
"5069","2021-01-29",188,273.334421573464,273.495735571186,0.338528478685469
"5070","2021-01-30",188,273.337497147816,273.504317265749,0.430798774209697
"5071","2021-01-31",188,273.316635456305,273.493392896332,0.527608717973142
"5072","2021-02-01",188,273.290069238804,273.472280247024,0.448762846258136
"5073","2021-02-02",188,273.273525914022,273.457179607855,0.411751176065577
"5074","2021-02-03",188,273.255396437709,273.440035593379,0.370096451619738
"5075","2021-02-04",188,273.238138282809,273.423349811781,0.340746469915703
"5076","2021-02-05",188,273.222298852197,273.407396625595,0.278568807926117
"5077","2021-02-06",188,273.277980380952,273.436377528397,0.255091730836855
"5078","2021-02-07",188,273.273092773202,273.444438877521,0.24533297998736
"5079","2021-02-08",188,273.258821328924,273.433907297964,0.312066693658773
"5080","2021-02-09",188,273.243285549952,273.420190535142,0.297599746068152
"5081","2021-02-10",188,273.227798348908,273.405700612916,0.310893969553841
"5082","2021-02-11",188,273.212729316316,273.391254527773,0.281850590608902
"5083","2021-02-12",188,273.283488377943,273.442622061341,0.286581374652248
"5084","2021-02-13",188,273.274643288386,273.439206166912,0.272098247023062
"5085","2021-02-14",188,273.263382867906,273.430582131542,0.255500244973702
"5086","2021-02-15",188,273.250990679914,273.419550956281,0.23412031421851
"5087","2021-02-16",188,273.237749498054,273.406838589734,0.201903180123124
"5088","2021-02-17",188,273.225540920338,273.394794886884,0.179616142699846
"5089","2021-02-18",188,273.214650354378,273.383757608172,0.166805665358209
"5090","2021-02-19",188,273.223888733801,273.377421109081,0.132788697762137
"5091","2021-02-20",188,273.087799049858,273.323531616032,0.0889771718322337
"5092","2021-02-21",188,273.216148129773,273.388467255627,0.0416954522502528
"5093","2021-02-22",188,272.859248886687,273.249139480605,0.0128447643113753
"5094","2021-02-23",188,272.267246255838,273.44800350376,0
"5095","2021-02-24",188,272.206764277566,273.897482675506,0
"5096","2021-02-25",188,272.142082356181,274.097717607422,0
"5097","2021-02-26",188,271.925349084341,273.712718957894,0
"5098","2021-02-27",188,272.012688199516,273.630006932837,0
"5099","2021-02-28",188,271.823726347545,273.390072756425,0
"5100","2021-03-01",188,272.334268365659,273.827906851527,0
"5101","2021-03-02",188,272.948313593528,274.397203200959,0
"5102","2021-03-03",188,273.103906531193,274.800504289153,0
"5103","2021-03-04",188,276.476252045789,277.288891416497,0
"5104","2021-03-05",188,275.242793390084,276.102164387815,0
"5105","2021-03-06",188,272.436754176944,274.098723019768,0
"5106","2021-03-07",188,274.517296806011,275.717135739538,0
"5107","2021-03-08",188,272.949454891194,274.378736936202,0.000376605921452225
"5108","2021-03-09",188,270.509690644682,272.755181737039,0
"5109","2021-03-10",188,274.394579347274,275.130110544838,0
"5110","2021-03-11",188,274.955473958989,276.774718526259,0
"5111","2021-03-12",188,272.163417917681,273.20478514142,0.01105857763163
"5112","2021-03-13",188,273.213118712319,274.08145756477,0.010125127137998
"5113","2021-03-14",188,273.167045212425,273.727834090742,0.0418212419637927
"5114","2021-03-15",188,273.267014166597,273.685387051918,0.0419295242181831
