site;alti;x;y;date_all;year;month;hour;Tair.mean;HOBO.temp;Rainf
ARG;1420;1004705.5;6550297;2017-06-29T10:00:00Z;2017;6;12:00:00;8.21985778808602;10.944;18.1611956970301
ARG;1420;1004705.5;6550297;2017-06-30T10:00:00Z;2017;6;12:00:00;9.41056213378903;9.965;2.86829653778113
ARG;1420;1004705.5;6550297;2017-07-01T10:00:00Z;2017;7;12:00:00;8.05100402832005;9.965;8.6825731312274
ARG;1420;1004705.5;6550297;2017-07-02T10:00:00Z;2017;7;12:00:00;9.537835693359;9.965;2.21798809943721
ARG;1420;1004705.5;6550297;2017-07-03T10:00:00Z;2017;7;12:00:00;13.101800537109;10.846;0.0437322466495971
ARG;1420;1004705.5;6550297;2017-07-04T10:00:00Z;2017;7;12:00:00;15.015100097656;11.625;0
ARG;1420;1004705.5;6550297;2017-07-05T10:00:00Z;2017;7;12:00:00;17.763970947266;12.69;0.0498413664899999
ARG;1420;1004705.5;6550297;2017-07-06T10:00:00Z;2017;7;12:00:00;19.151132202148;12.98;0
ARG;1420;1004705.5;6550297;2017-07-07T10:00:00Z;2017;7;12:00:00;19.773355102539;13.654;0
ARG;1420;1004705.5;6550297;2017-07-08T10:00:00Z;2017;7;12:00:00;20.3676544189451;13.942;0
ARG;1420;1004705.5;6550297;2017-07-09T10:00:00Z;2017;7;12:00:00;15.737741088867;13.558;5.78659503080416
ARG;1420;1004705.5;6550297;2017-07-10T10:00:00Z;2017;7;12:00:00;15.182336425781;13.269;21.3534208363853
ARG;1420;1004705.5;6550297;2017-07-11T10:00:00Z;2017;7;12:00:00;13.913598632812;12.594;6.14539792877622
ARG;1420;1004705.5;6550297;2017-07-12T10:00:00Z;2017;7;12:00:00;16.550119018555;12.883;0
ARG;1420;1004705.5;6550297;2017-07-13T10:00:00Z;2017;7;12:00:00;15.232659912109;13.365;0
ARG;1420;1004705.5;6550297;2017-07-14T10:00:00Z;2017;7;12:00:00;14.0392852783201;13.076;0
ARG;1420;1004705.5;6550297;2017-07-15T10:00:00Z;2017;7;12:00:00;13.153894042969;12.497;0
ARG;1420;1004705.5;6550297;2017-07-16T10:00:00Z;2017;7;12:00:00;14.267114257812;12.594;0
ARG;1420;1004705.5;6550297;2017-07-17T10:00:00Z;2017;7;12:00:00;16.082604980469;13.173;0.0109240017991397
ARG;1420;1004705.5;6550297;2017-07-18T10:00:00Z;2017;7;12:00:00;18.654122924805;14.038;0
ARG;1420;1004705.5;6550297;2017-07-19T10:00:00Z;2017;7;12:00:00;18.6904083251951;14.038;0
ARG;1420;1004705.5;6550297;2017-07-20T10:00:00Z;2017;7;12:00:00;16.01748046875;13.75;5.33670913428068
ARG;1420;1004705.5;6550297;2017-07-21T10:00:00Z;2017;7;12:00:00;16.19294128418;13.846;17.4061506637372
ARG;1420;1004705.5;6550297;2017-07-22T10:00:00Z;2017;7;12:00:00;15.790628051758;13.076;6.48733342532068
ARG;1420;1004705.5;6550297;2017-07-23T10:00:00Z;2017;7;12:00:00;15.4206329345701;12.787;10.422709127306
ARG;1420;1004705.5;6550297;2017-07-24T10:00:00Z;2017;7;12:00:00;10.858544921875;12.304;23.5832990583731
ARG;1420;1004705.5;6550297;2017-07-25T10:00:00Z;2017;7;12:00:00;9.06726989746102;11.139;14.6000300883316
ARG;1420;1004705.5;6550297;2017-07-26T10:00:00Z;2017;7;12:00:00;10.965661621094;10.748;9.07406538608484
ARG;1420;1004705.5;6550297;2017-07-27T10:00:00Z;2017;7;12:00:00;14.246850585938;11.334;0
ARG;1420;1004705.5;6550297;2017-07-28T10:00:00Z;2017;7;12:00:00;16.587197875977;12.401;0.0672165540891001
ARG;1420;1004705.5;6550297;2017-07-29T10:00:00Z;2017;7;12:00:00;15.473031616211;12.98;0.257492366654333
ARG;1420;1004705.5;6550297;2017-07-30T10:00:00Z;2017;7;12:00:00;17.462823486328;13.365;0
ARG;1420;1004705.5;6550297;2017-07-31T10:00:00Z;2017;7;12:00:00;18.399789428711;12.98;11.4197592323762
ARG;1420;1004705.5;6550297;2017-08-01T10:00:00Z;2017;8;12:00:00;18.378549194336;13.942;0
ARG;1420;1004705.5;6550297;2017-08-02T10:00:00Z;2017;8;12:00:00;20.165872192383;14.23;1.31780340598198
ARG;1420;1004705.5;6550297;2017-08-03T10:00:00Z;2017;8;12:00:00;21.86042175293;14.9;0
ARG;1420;1004705.5;6550297;2017-08-04T10:00:00Z;2017;8;12:00:00;20.368539428711;15.282;0
ARG;1420;1004705.5;6550297;2017-08-05T10:00:00Z;2017;8;12:00:00;18.896691894531;14.996;0.0249254651862429
ARG;1420;1004705.5;6550297;2017-08-06T10:00:00Z;2017;8;12:00:00;13.440805053711;14.134;3.09805673605297
ARG;1420;1004705.5;6550297;2017-08-07T10:00:00Z;2017;8;12:00:00;15.906838989258;13.269;0.143809033033904
ARG;1420;1004705.5;6550297;2017-08-08T10:00:00Z;2017;8;12:00:00;12.159768676758;12.98;39.5263026483008
ARG;1420;1004705.5;6550297;2017-08-09T10:00:00Z;2017;8;12:00:00;10.730126953125;12.304;5.75096610118635
ARG;1420;1004705.5;6550297;2017-08-10T10:00:00Z;2017;8;12:00:00;7.78383789062502;11.139;7.55842879152624
ARG;1420;1004705.5;6550297;2017-08-11T10:00:00Z;2017;8;12:00:00;6.82216796875002;10.259;7.47499169956427
ARG;1420;1004705.5;6550297;2017-08-12T10:00:00Z;2017;8;12:00:00;10.282998657227;10.161;0.71653622580925
ARG;1420;1004705.5;6550297;2017-08-13T10:00:00Z;2017;8;12:00:00;12.880319213867;11.041;0
ARG;1420;1004705.5;6550297;2017-08-14T10:00:00Z;2017;8;12:00:00;15.481713867188;12.207;0
ARG;1420;1004705.5;6550297;2017-08-15T10:00:00Z;2017;8;12:00:00;17.615106201172;12.883;0.898754072841257
ARG;1420;1004705.5;6550297;2017-08-16T10:00:00Z;2017;8;12:00:00;15.890328979492;12.787;3.67874080402544
ARG;1420;1004705.5;6550297;2017-08-17T10:00:00Z;2017;8;12:00:00;17.037255859375;13.269;0.0373065216990653
ARG;1420;1004705.5;6550297;2017-08-18T10:00:00Z;2017;8;12:00:00;18.694482421875;13.846;11.4086680754554
ARG;1420;1004705.5;6550297;2017-08-19T10:00:00Z;2017;8;12:00:00;12.148431396484;13.173;12.9765758290887
ARG;1420;1004705.5;6550297;2017-08-20T10:00:00Z;2017;8;12:00:00;10.514749145508;11.916;0.0318648068059701
ARG;1420;1004705.5;6550297;2017-08-21T10:00:00Z;2017;8;12:00:00;12.751123046875;11.528;0.0599838966081734
ARG;1420;1004705.5;6550297;2017-08-22T10:00:00Z;2017;8;12:00:00;15.582238769531;12.401;0
ARG;1420;1004705.5;6550297;2017-08-23T10:00:00Z;2017;8;12:00:00;18.13662109375;12.98;0
ARG;1420;1004705.5;6550297;2017-08-24T10:00:00Z;2017;8;12:00:00;17.282556152344;13.654;1.81823884486221
ARG;1420;1004705.5;6550297;2017-08-25T10:00:00Z;2017;8;12:00:00;18.329965209961;13.461;0.123744682059623
ARG;1420;1004705.5;6550297;2017-08-26T10:00:00Z;2017;8;12:00:00;19.894586181641;13.942;0
ARG;1420;1004705.5;6550297;2017-08-27T10:00:00Z;2017;8;12:00:00;19.527719116211;14.134;0
ARG;1420;1004705.5;6550297;2017-08-28T10:00:00Z;2017;8;12:00:00;19.116159057617;14.23;0
ARG;1420;1004705.5;6550297;2017-08-29T10:00:00Z;2017;8;12:00:00;19.721734619141;14.23;0
ARG;1420;1004705.5;6550297;2017-08-30T10:00:00Z;2017;8;12:00:00;19.219186401367;14.421;0
ARG;1420;1004705.5;6550297;2017-08-31T10:00:00Z;2017;8;12:00:00;11.878167724609;13.654;22.5162942311727
ARG;1420;1004705.5;6550297;2017-09-01T10:00:00Z;2017;9;12:00:00;8.70258483886704;12.304;8.90732774860226
ARG;1420;1004705.5;6550297;2017-09-02T10:00:00Z;2017;9;12:00:00;5.76007995605499;10.651;5.21214089094428
ARG;1420;1004705.5;6550297;2017-09-03T10:00:00Z;2017;9;12:00:00;7.693933105469;9.965;0.586219856631942
ARG;1420;1004705.5;6550297;2017-09-04T10:00:00Z;2017;9;12:00:00;11.187905883789;10.553;0
ARG;1420;1004705.5;6550297;2017-09-05T10:00:00Z;2017;9;12:00:00;13.920190429688;11.431;0
ARG;1420;1004705.5;6550297;2017-09-06T10:00:00Z;2017;9;12:00:00;13.577951049805;12.013;0
ARG;1420;1004705.5;6550297;2017-09-07T10:00:00Z;2017;9;12:00:00;9.14617309570303;11.236;0
ARG;1420;1004705.5;6550297;2017-09-08T10:00:00Z;2017;9;12:00:00;10.370935058594;10.651;0
ARG;1420;1004705.5;6550297;2017-09-09T10:00:00Z;2017;9;12:00:00;7.21814880371102;10.846;9.66348128858954
ARG;1420;1004705.5;6550297;2017-09-10T10:00:00Z;2017;9;12:00:00;6.91558227539105;9.472;3.07734672969673
ARG;1420;1004705.5;6550297;2017-09-11T10:00:00Z;2017;9;12:00:00;8.41605529785204;9.571;2.49538380594458
ARG;1420;1004705.5;6550297;2017-09-12T10:00:00Z;2017;9;12:00:00;5.23825988769505;8.978;2.37221978022717
ARG;1420;1004705.5;6550297;2017-09-13T10:00:00Z;2017;9;12:00:00;7.967614746094;8.581;0
ARG;1420;1004705.5;6550297;2017-09-14T10:00:00Z;2017;9;12:00:00;7.60282287597704;10.161;14.877200871706
ARG;1420;1004705.5;6550297;2017-09-15T10:00:00Z;2017;9;12:00:00;4.389398193359;7.582;1.72211410856108
ARG;1420;1004705.5;6550297;2017-09-16T10:00:00Z;2017;9;12:00:00;4.61828002929701;7.682;0
ARG;1420;1004705.5;6550297;2017-09-17T10:00:00Z;2017;9;12:00:00;4.83631286621102;7.882;6.26432464050595
ARG;1420;1004705.5;6550297;2017-09-18T10:00:00Z;2017;9;12:00:00;4.65447387695303;7.28;8.52873339608777
ARG;1420;1004705.5;6550297;2017-09-19T10:00:00Z;2017;9;12:00:00;3.62832031250002;7.079;1.44395753159188
ARG;1420;1004705.5;6550297;2017-09-20T10:00:00Z;2017;9;12:00:00;5.10231933593803;6.877;0.0217493066884344
ARG;1420;1004705.5;6550297;2017-09-21T10:00:00Z;2017;9;12:00:00;8.59433898925801;7.381;0.042405566546222
ARG;1420;1004705.5;6550297;2017-09-22T10:00:00Z;2017;9;12:00:00;11.193139648438;8.382;0
ARG;1420;1004705.5;6550297;2017-09-23T10:00:00Z;2017;9;12:00:00;10.979699707031;8.879;0
ARG;1420;1004705.5;6550297;2017-09-24T10:00:00Z;2017;9;12:00:00;10.659799194336;9.472;0.0444003645498015
ARG;1420;1004705.5;6550297;2017-09-25T10:00:00Z;2017;9;12:00:00;9.674401855469;9.077;0
ARG;1420;1004705.5;6550297;2017-09-26T10:00:00Z;2017;9;12:00:00;10.13076171875;9.275;0
ARG;1420;1004705.5;6550297;2017-09-27T10:00:00Z;2017;9;12:00:00;11.400048828125;9.571;0
ARG;1420;1004705.5;6550297;2017-09-28T10:00:00Z;2017;9;12:00:00;12.350350952148;9.866;0.0630422173344414
ARG;1420;1004705.5;6550297;2017-09-29T10:00:00Z;2017;9;12:00:00;13.359155273438;10.357;0
ARG;1420;1004705.5;6550297;2017-09-30T10:00:00Z;2017;9;12:00:00;11.029824829102;10.455;2.77127926965477
ARG;1420;1004705.5;6550297;2017-10-01T10:00:00Z;2017;10;12:00:00;8.75156555175801;9.768;2.22827556281118
ARG;1420;1004705.5;6550297;2017-10-02T10:00:00Z;2017;10;12:00:00;10.260079956055;9.571;0.198968713812064
ARG;1420;1004705.5;6550297;2017-10-03T10:00:00Z;2017;10;12:00:00;8.38608703613301;10.259;20.8457238797564
ARG;1420;1004705.5;6550297;2017-10-04T10:00:00Z;2017;10;12:00:00;9.382897949219;9.176;0.552329618585645
ARG;1420;1004705.5;6550297;2017-10-05T10:00:00Z;2017;10;12:00:00;12.804513549805;9.275;0
ARG;1420;1004705.5;6550297;2017-10-06T10:00:00Z;2017;10;12:00:00;5.40474853515605;8.978;0.494725097087212
ARG;1420;1004705.5;6550297;2017-10-07T10:00:00Z;2017;10;12:00:00;4.51470336914105;7.28;0
ARG;1420;1004705.5;6550297;2017-10-08T10:00:00Z;2017;10;12:00:00;6.59159240722704;7.582;2.01759059855249
ARG;1420;1004705.5;6550297;2017-10-09T10:00:00Z;2017;10;12:00:00;7.27594909667999;8.082;0
ARG;1420;1004705.5;6550297;2017-10-10T10:00:00Z;2017;10;12:00:00;6.98638305664105;7.782;0
ARG;1420;1004705.5;6550297;2017-10-11T10:00:00Z;2017;10;12:00:00;10.711190795898;8.082;0
ARG;1420;1004705.5;6550297;2017-10-12T10:00:00Z;2017;10;12:00:00;11.783212280273;8.879;0
ARG;1420;1004705.5;6550297;2017-10-13T10:00:00Z;2017;10;12:00:00;12.729058837891;8.978;0.0230562868637207
ARG;1420;1004705.5;6550297;2017-10-14T10:00:00Z;2017;10;12:00:00;13.636483764648;9.472;0
ARG;1420;1004705.5;6550297;2017-10-15T10:00:00Z;2017;10;12:00:00;14.646539306641;9.866;0
ARG;1420;1004705.5;6550297;2017-10-16T10:00:00Z;2017;10;12:00:00;14.817071533203;9.965;0
ARG;1420;1004705.5;6550297;2017-10-17T10:00:00Z;2017;10;12:00:00;14.41640625;9.965;0
ARG;1420;1004705.5;6550297;2017-10-18T10:00:00Z;2017;10;12:00:00;11.972665405273;9.571;0
ARG;1420;1004705.5;6550297;2017-10-19T10:00:00Z;2017;10;12:00:00;12.118936157227;9.472;0
ARG;1420;1004705.5;6550297;2017-10-20T10:00:00Z;2017;10;12:00:00;10.175744628906;9.275;0.0329962409523432
ARG;1420;1004705.5;6550297;2017-10-21T10:00:00Z;2017;10;12:00:00;9.38285217285204;9.571;0.8839275338687
ARG;1420;1004705.5;6550297;2017-10-22T10:00:00Z;2017;10;12:00:00;2.07109985351605;7.882;8.83857036824338
ARG;1420;1004705.5;6550297;2017-10-23T10:00:00Z;2017;10;12:00:00;1.58321533203105;5.962;4.17533538445787
ARG;1420;1004705.5;6550297;2017-10-24T10:00:00Z;2017;10;12:00:00;6.42202148437502;6.37;0.705607546842657
ARG;1420;1004705.5;6550297;2017-10-25T10:00:00Z;2017;10;12:00:00;11.99372253418;7.782;0
ARG;1420;1004705.5;6550297;2017-10-26T10:00:00Z;2017;10;12:00:00;13.990151977539;8.68;0
ARG;1420;1004705.5;6550297;2017-10-27T10:00:00Z;2017;10;12:00:00;7.22692260742201;8.779;0
ARG;1420;1004705.5;6550297;2017-10-28T10:00:00Z;2017;10;12:00:00;4.30201110839801;7.28;0
ARG;1420;1004705.5;6550297;2017-10-29T11:00:00Z;2017;10;12:00:00;3.43064270019505;6.877;0.0100640578239108
ARG;1420;1004705.5;6550297;2017-10-30T11:00:00Z;2017;10;12:00:00;2.70113525390605;6.674;0
ARG;1420;1004705.5;6550297;2017-10-31T11:00:00Z;2017;10;12:00:00;5.08712158203105;6.166;0
ARG;1420;1004705.5;6550297;2017-11-01T11:00:00Z;2017;11;12:00:00;7.28833923339801;6.471;0.022130982051749
ARG;1420;1004705.5;6550297;2017-11-02T11:00:00Z;2017;11;12:00:00;6.93038330078105;6.674;0
ARG;1420;1004705.5;6550297;2017-11-03T11:00:00Z;2017;11;12:00:00;8.002435302734;6.775;0
ARG;1420;1004705.5;6550297;2017-11-04T11:00:00Z;2017;11;12:00:00;7.92009887695303;7.079;0.0100048025160504
ARG;1420;1004705.5;6550297;2017-11-05T11:00:00Z;2017;11;12:00:00;2.02077636718803;6.268;13.5949105137333
ARG;1420;1004705.5;6550297;2017-11-06T11:00:00Z;2017;11;12:00:00;-1.54857482910199;4.727;0.00128958283312386
ARG;1420;1004705.5;6550297;2017-11-07T11:00:00Z;2017;11;12:00:00;-1.68730773925796;4.311;0
ARG;1420;1004705.5;6550297;2017-11-08T11:00:00Z;2017;11;12:00:00;-1.136480712891;3.998;0.000300908577628434
ARG;1420;1004705.5;6550297;2017-11-09T11:00:00Z;2017;11;12:00:00;-0.0397705078119657;3.998;3.45945118169766e-05
ARG;1420;1004705.5;6550297;2017-11-10T11:00:00Z;2017;11;12:00:00;-1.50981750488296;3.683;0
ARG;1420;1004705.5;6550297;2017-11-11T11:00:00Z;2017;11;12:00:00;1.28139648437502;3.998;3.04040678608726
ARG;1420;1004705.5;6550297;2017-11-12T11:00:00Z;2017;11;12:00:00;-0.180563354491994;3.893;12.8534354481308
ARG;1420;1004705.5;6550297;2017-11-13T11:00:00Z;2017;11;12:00:00;-4.01746215820299;3.367;0.00442468140317942
ARG;1420;1004705.5;6550297;2017-11-14T11:00:00Z;2017;11;12:00:00;-3.11104431152296;3.155;0
ARG;1420;1004705.5;6550297;2017-11-15T11:00:00Z;2017;11;12:00:00;0.797998046875023;3.155;0
ARG;1420;1004705.5;6550297;2017-11-16T11:00:00Z;2017;11;12:00:00;5.18735656738301;3.155;0
ARG;1420;1004705.5;6550297;2017-11-17T11:00:00Z;2017;11;12:00:00;2.217767333984;3.155;4.44694114776212e-06
ARG;1420;1004705.5;6550297;2017-11-18T11:00:00Z;2017;11;12:00:00;0.185403442383006;2.837;0
ARG;1420;1004705.5;6550297;2017-11-19T11:00:00Z;2017;11;12:00:00;-0.276037597656;2.624;0.589925276610302
ARG;1420;1004705.5;6550297;2017-11-20T11:00:00Z;2017;11;12:00:00;1.51894531250002;2.517;8.86123561940622e-05
ARG;1420;1004705.5;6550297;2017-11-21T11:00:00Z;2017;11;12:00:00;5.36051330566403;3.049;0.0233903679145442
ARG;1420;1004705.5;6550297;2017-11-22T11:00:00Z;2017;11;12:00:00;7.77796325683602;3.998;0
ARG;1420;1004705.5;6550297;2017-11-23T11:00:00Z;2017;11;12:00:00;5.79187927246102;4.102;0.0352825744812435
ARG;1420;1004705.5;6550297;2017-11-24T11:00:00Z;2017;11;12:00:00;7.73711547851605;4.727;0
ARG;1420;1004705.5;6550297;2017-11-25T11:00:00Z;2017;11;12:00:00;0.840310668945051;4.519;6.30425345830009
ARG;1420;1004705.5;6550297;2017-11-26T11:00:00Z;2017;11;12:00:00;-5.60802307128898;3.155;0.000637561926851049
ARG;1420;1004705.5;6550297;2017-11-27T11:00:00Z;2017;11;12:00:00;-5.35692443847699;2.517;0
ARG;1420;1004705.5;6550297;2017-11-28T11:00:00Z;2017;11;12:00:00;-0.506475830077989;2.195;5.25541254319251e-05
ARG;1420;1004705.5;6550297;2017-11-29T11:00:00Z;2017;11;12:00:00;-3.86069335937498;2.195;0.00190940794709604
ARG;1420;1004705.5;6550297;2017-11-30T11:00:00Z;2017;11;12:00:00;-6.37358703613296;2.088;0.00028475728322519
ARG;1420;1004705.5;6550297;2017-12-01T11:00:00Z;2017;12;12:00:00;-6.55733337402296;1.872;0.000100154327810742
ARG;1420;1004705.5;6550297;2017-12-02T11:00:00Z;2017;12;12:00:00;-6.68627014160199;1.439;0
ARG;1420;1004705.5;6550297;2017-12-03T11:00:00Z;2017;12;12:00:00;-8.37113037109395;1.112;0
ARG;1420;1004705.5;6550297;2017-12-04T11:00:00Z;2017;12;12:00:00;-4.33910217285199;0.893;0
ARG;1420;1004705.5;6550297;2017-12-05T11:00:00Z;2017;12;12:00:00;-1.91127624511699;0.893;0
ARG;1420;1004705.5;6550297;2017-12-06T11:00:00Z;2017;12;12:00:00;2.25443420410204;1.112;0
ARG;1420;1004705.5;6550297;2017-12-07T11:00:00Z;2017;12;12:00:00;2.91265258789105;1.33;0
ARG;1420;1004705.5;6550297;2017-12-08T11:00:00Z;2017;12;12:00:00;-2.50368347167995;1.439;0.00856911959272111
ARG;1420;1004705.5;6550297;2017-12-09T11:00:00Z;2017;12;12:00:00;-9.24945678710895;1.548;0.000937464807066135
ARG;1420;1004705.5;6550297;2017-12-10T11:00:00Z;2017;12;12:00:00;-4.778570556641;1.548;0.0126550943132315
ARG;1420;1004705.5;6550297;2017-12-11T11:00:00Z;2017;12;12:00:00;1.63958129882803;1.548;5.67377378603123
ARG;1420;1004705.5;6550297;2017-12-12T11:00:00Z;2017;12;12:00:00;-4.54640808105495;1.656;0.00772740848333342
ARG;1420;1004705.5;6550297;2017-12-13T11:00:00Z;2017;12;12:00:00;-4.84734191894501;1.656;0.000297094513371121
ARG;1420;1004705.5;6550297;2017-12-14T11:00:00Z;2017;12;12:00:00;0.526239013672011;1.764;0.278291364877078
ARG;1420;1004705.5;6550297;2017-12-15T11:00:00Z;2017;12;12:00:00;-2.16167297363296;1.764;0.00187280167301651
ARG;1420;1004705.5;6550297;2017-12-16T11:00:00Z;2017;12;12:00:00;-5.15379943847699;1.764;0.00393081037691445
ARG;1420;1004705.5;6550297;2017-12-17T11:00:00Z;2017;12;12:00:00;-7.91034545898395;1.764;0.00028763171940227
ARG;1420;1004705.5;6550297;2017-12-18T11:00:00Z;2017;12;12:00:00;-6.38825073242197;1.872;0.00376988105563214
ARG;1420;1004705.5;6550297;2017-12-19T11:00:00Z;2017;12;12:00:00;-4.85559692382799;1.872;4.80088056065142e-05
ARG;1420;1004705.5;6550297;2017-12-20T11:00:00Z;2017;12;12:00:00;-4.13027038574199;1.872;0
ARG;1420;1004705.5;6550297;2017-12-21T11:00:00Z;2017;12;12:00:00;-1.92145385742197;1.764;0
ARG;1420;1004705.5;6550297;2017-12-22T11:00:00Z;2017;12;12:00:00;1.47440490722704;1.764;0
ARG;1420;1004705.5;6550297;2017-12-23T11:00:00Z;2017;12;12:00:00;1.336511230469;1.764;0
ARG;1420;1004705.5;6550297;2017-12-24T11:00:00Z;2017;12;12:00:00;5.54676208496102;1.656;0
ARG;1420;1004705.5;6550297;2017-12-25T11:00:00Z;2017;12;12:00:00;3.96549377441403;1.656;0
ARG;1420;1004705.5;6550297;2017-12-26T11:00:00Z;2017;12;12:00:00;-0.0775817871089544;1.656;0.109735115907824
ARG;1420;1004705.5;6550297;2017-12-27T11:00:00Z;2017;12;12:00:00;-2.20931091308597;1.656;0.00509156801490462
ARG;1420;1004705.5;6550297;2017-12-28T11:00:00Z;2017;12;12:00:00;-8.64043273925796;1.656;0.00136183364884346
ARG;1420;1004705.5;6550297;2017-12-29T11:00:00Z;2017;12;12:00:00;-6.95905151367197;1.656;0.00104515308339614
ARG;1420;1004705.5;6550297;2017-12-30T11:00:00Z;2017;12;12:00:00;0.711877441406045;1.656;40.7281384836533
ARG;1420;1004705.5;6550297;2017-12-31T11:00:00Z;2017;12;12:00:00;3.512689208984;1.112;2.69284817768494
ARG;1420;1004705.5;6550297;2018-01-01T11:00:00Z;2018;1;12:00:00;-0.495748901366994;1.33;0.00723348838073434
ARG;1420;1004705.5;6550297;2018-01-02T11:00:00Z;2018;1;12:00:00;-1.29067077636699;1.439;2.2160143511719
ARG;1420;1004705.5;6550297;2018-01-03T11:00:00Z;2018;1;12:00:00;1.96128234863301;0.893;12.8741434042895
ARG;1420;1004705.5;6550297;2018-01-04T11:00:00Z;2018;1;12:00:00;1.44175109863301;0.893;61.3918365542777
ARG;1420;1004705.5;6550297;2018-01-05T11:00:00Z;2018;1;12:00:00;4.48598632812502;0.563;5.4964997456409
ARG;1420;1004705.5;6550297;2018-01-06T11:00:00Z;2018;1;12:00:00;3.13477478027301;0.784;0
ARG;1420;1004705.5;6550297;2018-01-07T11:00:00Z;2018;1;12:00:00;3.95893249511704;0.893;0.795051293971483
ARG;1420;1004705.5;6550297;2018-01-08T11:00:00Z;2018;1;12:00:00;2.65567932128903;1.003;13.2782845554175
ARG;1420;1004705.5;6550297;2018-01-09T11:00:00Z;2018;1;12:00:00;-0.0381378173829603;0.674;36.0722071912023
ARG;1420;1004705.5;6550297;2018-01-10T11:00:00Z;2018;1;12:00:00;-0.886022949218955;0.893;0
ARG;1420;1004705.5;6550297;2018-01-11T11:00:00Z;2018;1;12:00:00;-1.53529968261699;1.003;0
ARG;1420;1004705.5;6550297;2018-01-12T11:00:00Z;2018;1;12:00:00;-1.70844116210895;1.003;0
ARG;1420;1004705.5;6550297;2018-01-13T11:00:00Z;2018;1;12:00:00;-1.07092895507799;1.112;0
ARG;1420;1004705.5;6550297;2018-01-14T11:00:00Z;2018;1;12:00:00;-1.79788818359395;1.112;0
ARG;1420;1004705.5;6550297;2018-01-15T11:00:00Z;2018;1;12:00:00;-0.580892944335972;1.112;0
ARG;1420;1004705.5;6550297;2018-01-16T11:00:00Z;2018;1;12:00:00;0.0899597167970114;1.112;4.1532817104162
ARG;1420;1004705.5;6550297;2018-01-17T11:00:00Z;2018;1;12:00:00;-2.964117431641;1.003;0.00476063064706977
ARG;1420;1004705.5;6550297;2018-01-18T11:00:00Z;2018;1;12:00:00;-2.617102050781;1.112;0.00653989181955694
ARG;1420;1004705.5;6550297;2018-01-19T11:00:00Z;2018;1;12:00:00;-1.60063781738296;1.112;0.00440547442485695
ARG;1420;1004705.5;6550297;2018-01-20T11:00:00Z;2018;1;12:00:00;-1.66272583007799;1.112;7.74532499275665
ARG;1420;1004705.5;6550297;2018-01-21T11:00:00Z;2018;1;12:00:00;0.181008911133006;1.003;22.8385355909996
ARG;1420;1004705.5;6550297;2018-01-22T11:00:00Z;2018;1;12:00:00;1.55083618164105;1.003;49.0698841400626
ARG;1420;1004705.5;6550297;2018-01-23T11:00:00Z;2018;1;12:00:00;1.45766601562502;0.893;3.13995043388423
ARG;1420;1004705.5;6550297;2018-01-24T11:00:00Z;2018;1;12:00:00;4.98555908203105;0.893;0
ARG;1420;1004705.5;6550297;2018-01-25T11:00:00Z;2018;1;12:00:00;2.52535400390605;0.893;0
ARG;1420;1004705.5;6550297;2018-01-26T11:00:00Z;2018;1;12:00:00;1.58782348632803;1.003;0
ARG;1420;1004705.5;6550297;2018-01-27T11:00:00Z;2018;1;12:00:00;2.14083251953105;1.003;0
ARG;1420;1004705.5;6550297;2018-01-28T11:00:00Z;2018;1;12:00:00;2.13132629394505;1.003;0
ARG;1420;1004705.5;6550297;2018-01-29T11:00:00Z;2018;1;12:00:00;3.66420898437502;1.003;0
ARG;1420;1004705.5;6550297;2018-01-30T11:00:00Z;2018;1;12:00:00;1.37154541015605;1.003;0
ARG;1420;1004705.5;6550297;2018-01-31T11:00:00Z;2018;1;12:00:00;1.22928771972704;1.003;0
ARG;1420;1004705.5;6550297;2018-02-01T11:00:00Z;2018;2;12:00:00;-2.04921569824199;1.003;0.0053547402494587
ARG;1420;1004705.5;6550297;2018-02-02T11:00:00Z;2018;2;12:00:00;-6.80359497070299;1.003;3.81926656700671e-05
ARG;1420;1004705.5;6550297;2018-02-03T11:00:00Z;2018;2;12:00:00;-6.18967285156197;1.003;0
ARG;1420;1004705.5;6550297;2018-02-04T11:00:00Z;2018;2;12:00:00;-6.05187072753898;1.003;0
ARG;1420;1004705.5;6550297;2018-02-05T11:00:00Z;2018;2;12:00:00;-3.425299072266;1.112;0
ARG;1420;1004705.5;6550297;2018-02-06T11:00:00Z;2018;2;12:00:00;-1.02864685058597;1.112;0
ARG;1420;1004705.5;6550297;2018-02-07T11:00:00Z;2018;2;12:00:00;-5.15732421874998;1.112;0.000144590605486883
ARG;1420;1004705.5;6550297;2018-02-08T11:00:00Z;2018;2;12:00:00;-4.99582519531197;1.112;0
ARG;1420;1004705.5;6550297;2018-02-09T11:00:00Z;2018;2;12:00:00;-3.20183410644501;1.112;0
ARG;1420;1004705.5;6550297;2018-02-10T11:00:00Z;2018;2;12:00:00;-6.39154663085895;1.112;0.00030153666739352
ARG;1420;1004705.5;6550297;2018-02-11T11:00:00Z;2018;2;12:00:00;-3.79430236816398;1.112;0.00211019702692283
ARG;1420;1004705.5;6550297;2018-02-12T11:00:00Z;2018;2;12:00:00;-7.688391113281;1.112;0.00218489838516689
ARG;1420;1004705.5;6550297;2018-02-13T11:00:00Z;2018;2;12:00:00;-8.55502929687498;1.112;0
