"nom","idsite","codeplot","idplot","X1959.01","X1959.02","X1959.03","X1959.04","X1959.05","X1959.06","X1959.07","X1959.08","X1959.09","X1959.10","X1959.11","X1959.12","X1960.01","X1960.02","X1960.03","X1960.04","X1960.05","X1960.06","X1960.07","X1960.08","X1960.09","X1960.10","X1960.11","X1960.12","X1961.01","X1961.02","X1961.03","X1961.04","X1961.05","X1961.06","X1961.07","X1961.08","X1961.09","X1961.10","X1961.11","X1961.12","X1962.01","X1962.02","X1962.03","X1962.04","X1962.05","X1962.06","X1962.07","X1962.08","X1962.09","X1962.10","X1962.11","X1962.12","X1963.01","X1963.02","X1963.03","X1963.04","X1963.05","X1963.06","X1963.07","X1963.08","X1963.09","X1963.10","X1963.11","X1963.12","X1964.01","X1964.02","X1964.03","X1964.04","X1964.05","X1964.06","X1964.07","X1964.08","X1964.09","X1964.10","X1964.11","X1964.12","X1965.01","X1965.02","X1965.03","X1965.04","X1965.05","X1965.06","X1965.07","X1965.08","X1965.09","X1965.10","X1965.11","X1965.12","X1966.01","X1966.02","X1966.03","X1966.04","X1966.05","X1966.06","X1966.07","X1966.08","X1966.09","X1966.10","X1966.11","X1966.12","X1967.01","X1967.02","X1967.03","X1967.04","X1967.05","X1967.06","X1967.07","X1967.08","X1967.09","X1967.10","X1967.11","X1967.12","X1968.01","X1968.02","X1968.03","X1968.04","X1968.05","X1968.06","X1968.07","X1968.08","X1968.09","X1968.10","X1968.11","X1968.12","X1969.01","X1969.02","X1969.03","X1969.04","X1969.05","X1969.06","X1969.07","X1969.08","X1969.09","X1969.10","X1969.11","X1969.12","X1970.01","X1970.02","X1970.03","X1970.04","X1970.05","X1970.06","X1970.07","X1970.08","X1970.09","X1970.10","X1970.11","X1970.12","X1971.01","X1971.02","X1971.03","X1971.04","X1971.05","X1971.06","X1971.07","X1971.08","X1971.09","X1971.10","X1971.11","X1971.12","X1972.01","X1972.02","X1972.03","X1972.04","X1972.05","X1972.06","X1972.07","X1972.08","X1972.09","X1972.10","X1972.11","X1972.12","X1973.01","X1973.02","X1973.03","X1973.04","X1973.05","X1973.06","X1973.07","X1973.08","X1973.09","X1973.10","X1973.11","X1973.12","X1974.01","X1974.02","X1974.03","X1974.04","X1974.05","X1974.06","X1974.07","X1974.08","X1974.09","X1974.10","X1974.11","X1974.12","X1975.01","X1975.02","X1975.03","X1975.04","X1975.05","X1975.06","X1975.07","X1975.08","X1975.09","X1975.10","X1975.11","X1975.12","X1976.01","X1976.02","X1976.03","X1976.04","X1976.05","X1976.06","X1976.07","X1976.08","X1976.09","X1976.10","X1976.11","X1976.12","X1977.01","X1977.02","X1977.03","X1977.04","X1977.05","X1977.06","X1977.07","X1977.08","X1977.09","X1977.10","X1977.11","X1977.12","X1978.01","X1978.02","X1978.03","X1978.04","X1978.05","X1978.06","X1978.07","X1978.08","X1978.09","X1978.10","X1978.11","X1978.12","X1979.01","X1979.02","X1979.03","X1979.04","X1979.05","X1979.06","X1979.07","X1979.08","X1979.09","X1979.10","X1979.11","X1979.12","X1980.01","X1980.02","X1980.03","X1980.04","X1980.05","X1980.06","X1980.07","X1980.08","X1980.09","X1980.10","X1980.11","X1980.12","X1981.01","X1981.02","X1981.03","X1981.04","X1981.05","X1981.06","X1981.07","X1981.08","X1981.09","X1981.10","X1981.11","X1981.12","X1982.01","X1982.02","X1982.03","X1982.04","X1982.05","X1982.06","X1982.07","X1982.08","X1982.09","X1982.10","X1982.11","X1982.12","X1983.01","X1983.02","X1983.03","X1983.04","X1983.05","X1983.06","X1983.07","X1983.08","X1983.09","X1983.10","X1983.11","X1983.12","X1984.01","X1984.02","X1984.03","X1984.04","X1984.05","X1984.06","X1984.07","X1984.08","X1984.09","X1984.10","X1984.11","X1984.12","X1985.01","X1985.02","X1985.03","X1985.04","X1985.05","X1985.06","X1985.07","X1985.08","X1985.09","X1985.10","X1985.11","X1985.12","X1986.01","X1986.02","X1986.03","X1986.04","X1986.05","X1986.06","X1986.07","X1986.08","X1986.09","X1986.10","X1986.11","X1986.12","X1987.01","X1987.02","X1987.03","X1987.04","X1987.05","X1987.06","X1987.07","X1987.08","X1987.09","X1987.10","X1987.11","X1987.12","X1988.01","X1988.02","X1988.03","X1988.04","X1988.05","X1988.06","X1988.07","X1988.08","X1988.09","X1988.10","X1988.11","X1988.12","X1989.01","X1989.02","X1989.03","X1989.04","X1989.05","X1989.06","X1989.07","X1989.08","X1989.09","X1989.10","X1989.11","X1989.12","X1990.01","X1990.02","X1990.03","X1990.04","X1990.05","X1990.06","X1990.07","X1990.08","X1990.09","X1990.10","X1990.11","X1990.12","X1991.01","X1991.02","X1991.03","X1991.04","X1991.05","X1991.06","X1991.07","X1991.08","X1991.09","X1991.10","X1991.11","X1991.12","X1992.01","X1992.02","X1992.03","X1992.04","X1992.05","X1992.06","X1992.07","X1992.08","X1992.09","X1992.10","X1992.11","X1992.12","X1993.01","X1993.02","X1993.03","X1993.04","X1993.05","X1993.06","X1993.07","X1993.08","X1993.09","X1993.10","X1993.11","X1993.12","X1994.01","X1994.02","X1994.03","X1994.04","X1994.05","X1994.06","X1994.07","X1994.08","X1994.09","X1994.10","X1994.11","X1994.12","X1995.01","X1995.02","X1995.03","X1995.04","X1995.05","X1995.06","X1995.07","X1995.08","X1995.09","X1995.10","X1995.11","X1995.12","X1996.01","X1996.02","X1996.03","X1996.04","X1996.05","X1996.06","X1996.07","X1996.08","X1996.09","X1996.10","X1996.11","X1996.12","X1997.01","X1997.02","X1997.03","X1997.04","X1997.05","X1997.06","X1997.07","X1997.08","X1997.09","X1997.10","X1997.11","X1997.12","X1998.01","X1998.02","X1998.03","X1998.04","X1998.05","X1998.06","X1998.07","X1998.08","X1998.09","X1998.10","X1998.11","X1998.12","X1999.01","X1999.02","X1999.03","X1999.04","X1999.05","X1999.06","X1999.07","X1999.08","X1999.09","X1999.10","X1999.11","X1999.12","X2000.01","X2000.02","X2000.03","X2000.04","X2000.05","X2000.06","X2000.07","X2000.08","X2000.09","X2000.10","X2000.11","X2000.12","X2001.01","X2001.02","X2001.03","X2001.04","X2001.05","X2001.06","X2001.07","X2001.08","X2001.09","X2001.10","X2001.11","X2001.12","X2002.01","X2002.02","X2002.03","X2002.04","X2002.05","X2002.06","X2002.07","X2002.08","X2002.09","X2002.10","X2002.11","X2002.12","X2003.01","X2003.02","X2003.03","X2003.04","X2003.05","X2003.06","X2003.07","X2003.08","X2003.09","X2003.10","X2003.11","X2003.12","X2004.01","X2004.02","X2004.03","X2004.04","X2004.05","X2004.06","X2004.07","X2004.08","X2004.09","X2004.10","X2004.11","X2004.12","X2005.01","X2005.02","X2005.03","X2005.04","X2005.05","X2005.06","X2005.07","X2005.08","X2005.09","X2005.10","X2005.11","X2005.12","X2006.01","X2006.02","X2006.03","X2006.04","X2006.05","X2006.06","X2006.07","X2006.08","X2006.09","X2006.10","X2006.11","X2006.12","X2007.01","X2007.02","X2007.03","X2007.04","X2007.05","X2007.06","X2007.07","X2007.08","X2007.09","X2007.10","X2007.11","X2007.12","X2008.01","X2008.02","X2008.03","X2008.04","X2008.05","X2008.06","X2008.07","X2008.08","X2008.09","X2008.10","X2008.11","X2008.12","X2009.01","X2009.02","X2009.03","X2009.04","X2009.05","X2009.06","X2009.07","X2009.08","X2009.09","X2009.10","X2009.11","X2009.12","X2010.01","X2010.02","X2010.03","X2010.04","X2010.05","X2010.06","X2010.07","X2010.08","X2010.09","X2010.10","X2010.11","X2010.12","X2011.01","X2011.02","X2011.03","X2011.04","X2011.05","X2011.06","X2011.07","X2011.08","X2011.09","X2011.10","X2011.11","X2011.12","X2012.01","X2012.02","X2012.03","X2012.04","X2012.05","X2012.06","X2012.07","X2012.08","X2012.09","X2012.10","X2012.11","X2012.12","X2013.01","X2013.02","X2013.03","X2013.04","X2013.05","X2013.06","X2013.07","X2013.08","X2013.09","X2013.10","X2013.11","X2013.12","X2014.01","X2014.02","X2014.03","X2014.04","X2014.05","X2014.06","X2014.07","X2014.08","X2014.09","X2014.10","X2014.11","X2014.12","X2015.01","X2015.02","X2015.03","X2015.04","X2015.05","X2015.06","X2015.07","X2015.08","X2015.09","X2015.10","X2015.11","X2015.12","X2016.01","X2016.02","X2016.03","X2016.04","X2016.05","X2016.06","X2016.07","X2016.08","X2016.09","X2016.10","X2016.11","X2016.12","X2017.01","X2017.02","X2017.03","X2017.04","X2017.05","X2017.06","X2017.07","X2017.08","X2017.09","X2017.10","X2017.11","X2017.12","X2018.01","X2018.02","X2018.03","X2018.04","X2018.05","X2018.06","X2018.07","X2018.08","X2018.09","X2018.10","X2018.11","X2018.12","X2019.01","X2019.02","X2019.03","X2019.04","X2019.05","X2019.06","X2019.07","X2019.08","X2019.09","X2019.10","X2019.11","X2019.12"
"Ristolas",9,"RIS_1900",19,269.153687097693,272.952580679031,273.584900886782,274.63232099745,278.270446531234,282.568544387817,286.488397700812,283.882140488852,282.141271930271,277.012345303771,272.637648603651,271.336406871837,269.816056425853,270.902033707191,272.002622009605,274.17484749688,280.115792920513,283.597257783678,283.292367996708,283.454694378944,279.694827863905,275.632670781946,273.638700485229,270.139890568231,269.541783937844,272.76438731239,274.327973478584,276.843185043335,277.884918130854,283.039047961765,283.546514080417,284.792733080803,284.356707933214,277.98826131513,273.412558873494,272.511087643203,270.700106384934,269.371431804839,268.565839254728,273.816103278266,277.421525852655,281.846003468831,284.611679364276,287.119300089185,282.137108018663,278.904775681034,271.494716474745,268.500982058946,266.476604092506,266.535846074422,271.121546673518,275.13968149821,278.068482634842,281.980286958483,286.111527227586,283.283919459298,281.578490787082,278.923730419528,275.308539326986,270.621501020206,270.391181330527,272.160110868257,271.612387544365,275.371341874864,280.639591176023,283.888629743788,286.566625615602,284.477255395481,282.621666166517,275.641012745519,276.006376266479,270.893681064729,269.807253683767,267.154262134007,271.621143751247,272.905925326877,278.514432271322,283.378953086005,284.056806666877,283.761329175934,279.340335083008,279.174865312474,272.341487926907,271.12469080443,268.847607889483,273.891224452427,270.473883187899,275.600588819716,278.998528716385,283.051599714491,283.081701832433,283.488578561753,283.679725053575,279.016033295662,270.605759896172,270.294874129757,269.936267524637,271.157499676659,273.396379860499,273.728972117106,278.337682908581,281.253772735596,287.210481130949,285.504668627466,281.566864734226,280.801337662564,276.00552728441,270.493502052881,268.486139851232,270.60833157068,272.363080547702,275.627091174656,278.206632839736,281.691597578261,285.077985948132,282.935637339713,280.861664030287,281.203847823604,275.246909247504,270.286616335633,271.213889009209,267.119598842802,271.790093739827,274.401877085368,280.019793807819,280.661570019192,285.303346613402,284.255691068513,282.767045084635,281.541058776199,273.709480285645,268.781797306512,272.065966288249,269.130041304089,269.471049319031,272.789822175768,277.84985433599,283.958150778876,285.06001991354,285.157497680376,284.13990711636,279.043602317892,276.377631335788,270.616592407227,269.848604099725,271.103897912162,268.473163707282,276.66859703064,279.180779610911,281.038811026679,285.988431212723,287.201673242781,281.519736141629,280.128608416486,272.993499120076,274.124580137191,269.697886928435,271.533603580519,272.852514287477,274.124588436551,277.474017399614,281.308449215359,284.511804724252,283.285449714888,278.724421861437,278.152636825397,275.223250452677,272.850570842784,271.142324878323,269.251230784825,271.169452257054,272.153446282281,279.918889732771,283.229817411635,284.608774246708,286.042619434614,283.352144749959,278.556231221845,275.240395058526,271.402034103229,273.694139788228,271.009189287821,273.139723131734,273.843741861979,278.047831504576,281.444730207655,285.041705551968,286.057423016382,281.09532945421,271.69490486063,273.342270957099,273.555977811096,273.283421670237,272.115675245013,270.433100095359,274.570405112372,277.951506296794,280.854690551758,285.578598145516,284.934844798512,282.965452872382,277.517204612814,273.265920342339,273.192557345154,271.921407186857,271.85025388345,272.163300462948,273.783159044054,279.651960229361,283.972434828017,285.093402411348,283.134029923923,279.707253434923,278.218611850533,273.071847873264,270.351262000299,270.116806030273,271.988568260556,275.117773937923,274.533990393745,277.405947695496,280.911592483521,283.8018506368,282.625691150862,280.954917271932,279.516704108125,272.973068788316,273.181619500601,269.857321749451,269.821249553135,272.940281447544,272.42777472602,276.883374039845,280.866384039985,283.882537185505,283.840375158522,283.047951168484,279.481538752074,274.640647252401,272.616400031633,268.859379163352,271.028925214495,272.158046517321,272.54043375651,278.589777669599,283.067793104384,285.181598499257,283.738141746748,281.625802824232,279.379396746235,273.730019421048,272.219992114652,269.448942328012,272.689968635296,271.745126457625,272.058797921075,276.165390424831,280.821014404297,283.400885797316,286.137042246168,283.488791614109,277.965035715411,274.66767378913,269.965502995317,268.924458206341,269.193383852641,274.187969043691,275.986485671997,277.92235109883,283.100214470757,283.614315156014,285.215616449477,282.471802096897,277.995553621682,275.463320159912,269.612554242534,272.671881152738,271.021221524193,270.447614157072,274.817186397976,278.900131225586,283.470243750678,287.258380930911,284.642549259322,283.226181581285,277.275024167953,275.050055609809,271.734587761664,273.890197794925,267.598179045178,273.215873185024,274.13373904758,276.841652039559,282.628168699476,288.629206954792,284.523216523821,283.306420389811,279.38608161352,275.767401546902,272.901734587967,269.202616906935,267.487857511674,269.397655281969,273.681917741564,274.693636125134,281.158912150065,285.491820386661,283.139623976889,279.603738318549,278.380912985853,275.924518924289,271.856463688676,265.700857306039,272.308895565215,269.770676520563,274.370372772217,277.116666240077,281.121294996474,286.341245876846,284.5831979797,284.074289152357,279.820279193181,271.491633054945,274.113497170069,268.02207462762,267.017840294611,271.237931077198,272.143812561035,280.161685902585,282.108933088515,284.643208944669,284.268057215781,282.426040818956,279.112770982968,274.521815024482,270.326295257897,269.064147026308,270.219137555077,268.568421599686,274.624180772569,275.746747950072,280.251351589627,283.980732374294,284.791909064565,284.355202865601,279.484468152446,273.8706966824,274.496737408382,271.017126678139,269.580429120996,270.105996695898,274.464366870456,278.631757100423,280.887623384264,285.070905213715,285.280768797511,281.283706114027,279.822773307882,274.014447106255,273.162081933791,273.312385066863,272.224285943168,274.905792687529,272.636043421427,279.194547755744,280.982276704576,285.350915642195,284.996263988434,280.847688717312,279.172557502665,274.460652796427,273.293567698489,271.043738539501,273.905074846177,274.260743294993,273.097695287069,279.482981240878,281.567123540243,285.653522983674,285.104207502471,281.330829323663,279.001885814051,271.98771226671,268.87387692031,270.651726138207,267.603655247461,273.427180341495,272.46917690701,275.537127258957,281.074012629191,286.105951821932,286.347290527253,282.659304004245,276.196470896403,272.640359073215,271.015031260829,270.625881769324,270.368166517937,271.632570451306,273.918911658393,279.437673630253,279.579315524631,284.203323446294,285.998023292375,280.636100429959,274.114252028927,274.842471652561,270.90102025514,272.051542999924,269.548093932016,270.513707068659,273.847480901082,278.963640069449,282.739424769084,283.237122730542,285.26376679587,279.437771860758,275.52264260733,271.195941967434,270.328102070798,269.541120385611,268.525327954973,275.238955302905,271.969522052341,279.228186617615,282.346222771539,286.769958619148,286.161594394654,279.707980600993,277.33904791391,276.096465343899,271.689386675435,267.503290073846,271.34061999548,269.064981604135,274.22916132609,276.987507276638,279.815713034736,285.528878734958,282.456398736863,277.656529786852,279.377273026333,272.128417926364,269.476115113945,270.183339682958,266.18489136093,270.047377391528,274.328063413832,278.248086580666,282.173644426134,283.443097514491,282.473285595576,277.895228110419,276.259724483695,271.078174675835,269.315665337347,269.113842461699,270.911387806847,273.932943036479,274.656715859307,279.060958821286,281.196436479357,283.534464108047,285.182021485435,282.749719874064,277.435372383364,272.008021206326,268.981383826143,268.789892422256,272.534035364787,272.380525199316,272.325606324938,279.440395396243,283.215386581421,285.923362403788,285.472166776657,279.970384979248,276.102126090757,269.644076834785,269.790139352122,269.311370295863,267.818918659574,271.730642585344,273.564452658759,280.756970313288,282.151017803616,284.705289861207,284.61860961195,281.946080229017,277.57632659584,270.772400368584,268.684888573103,268.393763470393,270.88733940563,272.343194941039,274.047116131253,280.095962811542,283.470490688748,282.936137414748,284.742608030637,281.614787250095,276.698268849363,270.769948620266,270.076187872118,268.723983190393,269.718292145502,273.165898764005,273.191332753499,279.902935561313,282.354322306315,284.799318826327,285.892639952993,278.237616433038,279.815713820919,272.362200122409,268.140248493482,270.194987307313,270.79405384972,272.675887077085,274.639494874742,277.918103207824,284.878569624159,284.306304808586,283.136001427968,279.616285705566,277.464677995251,272.879819997152,270.65042532644,267.481839887557,265.477170081366,273.046498862646,274.663964716593,280.277877192343,287.088831837972,287.178771808583,287.884073204464,281.488849894206,274.933519547985,273.40512576633,269.732752646169,268.166859821607,269.935406608143,270.544122183195,273.75676651001,277.966780959919,283.676643625895,285.383829998714,285.17863275702,282.67368973626,278.350143965854,272.815509499444,269.788173634519,268.583967537008,264.836595399039,271.007443520331,273.969094297621,280.166142289357,284.600130547418,285.102870038761,283.652093529701,281.598990927802,278.326363266155,271.106549241808,266.685453332881,266.897596133653,267.977709497724,270.248849232992,275.598868221707,279.393947437245,284.139049360487,287.129123031452,282.580268417086,283.090708075629,279.727663470853,274.652013524373,270.995458705451,271.808714671802,271.402053605943,271.811198367867,277.899215486315,280.052775352232,282.852479595608,285.170944090812,284.598267277082,281.239979171753,277.674343314222,272.684428829617,269.276273994036,270.975208282471,271.412343386946,271.287519393429,274.108133909437,279.505109069168,283.649429957072,285.635198162448,285.498081205383,280.464234500461,278.337066035117,271.402151701185,268.545182217834,267.306969673403,267.793399583726,271.790047635314,274.936171891954,281.835188875916,283.784512286716,286.665969561505,287.08833459067,282.430823008219,277.971795276929,274.204832543267,268.4774626455,266.520859749086,266.993576821827,269.963860296434,274.996712960137,278.209735091015,283.466930686103,287.687765429097,285.067111592444,281.210837258233,276.645412937287,271.005924945407,267.437248537617,268.926968031032,271.38082245418,272.442462716051,278.322102695041,281.318577510054,283.625088416206,283.824042453561,286.351285353539,283.933617570665,278.268789681055,274.653490363227,270.44787298223,270.092885909542,266.961276569586,275.220293885918,274.563624064128,279.894511151057,285.256633589003,286.589843708982,287.567821252914,282.087571165297,278.311188195341,273.605635918511,268.630550261467,269.070877239268,265.622654846736,270.491551799159,275.7971022288,277.145899495771,283.043868170844,286.802753858669,286.282578784322,283.185011630588,279.550365817162,272.073150549995,272.046570316438,270.182549548405,269.737129483904,273.351594740345,277.254180102878,278.829218177385,284.209191216363,284.575941598544,284.482395191041,282.976711951362,280.004210851526,274.805551740858,271.615120549356,270.38683126306,268.924275579907,273.761789342409,277.431878153483,281.58661987961,285.056434631348,289.801054472564,285.888327044154,280.8498655955,277.377337589059,276.012676450941,274.265769015076,270.090557754681,271.390554450024,271.288807366484,276.136999850803,279.196032083163,283.768877071804,287.254643388974,286.9028337683,283.408052825928,277.139759186775,272.679403262668,272.867833865586,267.828010969265,271.928707713173,275.232931772868,276.397931586371,280.356074794646,286.613228352865,287.126092110911,287.582586114369,280.541888639662,280.577066647109,272.575222735935,268.743446596207,271.091670210643,266.517052196321,270.362070678383,277.056110636393,280.118825153638,284.894116210938,287.608811778407,286.186227329194,284.403596623739,279.521136253111,273.280857467651,271.916211856309,268.22463821083,273.078162374951,273.833617835916,274.744603983561,277.900043487549,286.532775709364,287.509613898493,287.146857791477,283.657032224867,279.84933791622,271.673249647352,271.845367636732
