"idsite","nom","idplot","codeplot","X1959.01","X1959.02","X1959.03","X1959.04","X1959.05","X1959.06","X1959.07","X1959.08","X1959.09","X1959.10","X1959.11","X1959.12","X1960.01","X1960.02","X1960.03","X1960.04","X1960.05","X1960.06","X1960.07","X1960.08","X1960.09","X1960.10","X1960.11","X1960.12","X1961.01","X1961.02","X1961.03","X1961.04","X1961.05","X1961.06","X1961.07","X1961.08","X1961.09","X1961.10","X1961.11","X1961.12","X1962.01","X1962.02","X1962.03","X1962.04","X1962.05","X1962.06","X1962.07","X1962.08","X1962.09","X1962.10","X1962.11","X1962.12","X1963.01","X1963.02","X1963.03","X1963.04","X1963.05","X1963.06","X1963.07","X1963.08","X1963.09","X1963.10","X1963.11","X1963.12","X1964.01","X1964.02","X1964.03","X1964.04","X1964.05","X1964.06","X1964.07","X1964.08","X1964.09","X1964.10","X1964.11","X1964.12","X1965.01","X1965.02","X1965.03","X1965.04","X1965.05","X1965.06","X1965.07","X1965.08","X1965.09","X1965.10","X1965.11","X1965.12","X1966.01","X1966.02","X1966.03","X1966.04","X1966.05","X1966.06","X1966.07","X1966.08","X1966.09","X1966.10","X1966.11","X1966.12","X1967.01","X1967.02","X1967.03","X1967.04","X1967.05","X1967.06","X1967.07","X1967.08","X1967.09","X1967.10","X1967.11","X1967.12","X1968.01","X1968.02","X1968.03","X1968.04","X1968.05","X1968.06","X1968.07","X1968.08","X1968.09","X1968.10","X1968.11","X1968.12","X1969.01","X1969.02","X1969.03","X1969.04","X1969.05","X1969.06","X1969.07","X1969.08","X1969.09","X1969.10","X1969.11","X1969.12","X1970.01","X1970.02","X1970.03","X1970.04","X1970.05","X1970.06","X1970.07","X1970.08","X1970.09","X1970.10","X1970.11","X1970.12","X1971.01","X1971.02","X1971.03","X1971.04","X1971.05","X1971.06","X1971.07","X1971.08","X1971.09","X1971.10","X1971.11","X1971.12","X1972.01","X1972.02","X1972.03","X1972.04","X1972.05","X1972.06","X1972.07","X1972.08","X1972.09","X1972.10","X1972.11","X1972.12","X1973.01","X1973.02","X1973.03","X1973.04","X1973.05","X1973.06","X1973.07","X1973.08","X1973.09","X1973.10","X1973.11","X1973.12","X1974.01","X1974.02","X1974.03","X1974.04","X1974.05","X1974.06","X1974.07","X1974.08","X1974.09","X1974.10","X1974.11","X1974.12","X1975.01","X1975.02","X1975.03","X1975.04","X1975.05","X1975.06","X1975.07","X1975.08","X1975.09","X1975.10","X1975.11","X1975.12","X1976.01","X1976.02","X1976.03","X1976.04","X1976.05","X1976.06","X1976.07","X1976.08","X1976.09","X1976.10","X1976.11","X1976.12","X1977.01","X1977.02","X1977.03","X1977.04","X1977.05","X1977.06","X1977.07","X1977.08","X1977.09","X1977.10","X1977.11","X1977.12","X1978.01","X1978.02","X1978.03","X1978.04","X1978.05","X1978.06","X1978.07","X1978.08","X1978.09","X1978.10","X1978.11","X1978.12","X1979.01","X1979.02","X1979.03","X1979.04","X1979.05","X1979.06","X1979.07","X1979.08","X1979.09","X1979.10","X1979.11","X1979.12","X1980.01","X1980.02","X1980.03","X1980.04","X1980.05","X1980.06","X1980.07","X1980.08","X1980.09","X1980.10","X1980.11","X1980.12","X1981.01","X1981.02","X1981.03","X1981.04","X1981.05","X1981.06","X1981.07","X1981.08","X1981.09","X1981.10","X1981.11","X1981.12","X1982.01","X1982.02","X1982.03","X1982.04","X1982.05","X1982.06","X1982.07","X1982.08","X1982.09","X1982.10","X1982.11","X1982.12","X1983.01","X1983.02","X1983.03","X1983.04","X1983.05","X1983.06","X1983.07","X1983.08","X1983.09","X1983.10","X1983.11","X1983.12","X1984.01","X1984.02","X1984.03","X1984.04","X1984.05","X1984.06","X1984.07","X1984.08","X1984.09","X1984.10","X1984.11","X1984.12","X1985.01","X1985.02","X1985.03","X1985.04","X1985.05","X1985.06","X1985.07","X1985.08","X1985.09","X1985.10","X1985.11","X1985.12","X1986.01","X1986.02","X1986.03","X1986.04","X1986.05","X1986.06","X1986.07","X1986.08","X1986.09","X1986.10","X1986.11","X1986.12","X1987.01","X1987.02","X1987.03","X1987.04","X1987.05","X1987.06","X1987.07","X1987.08","X1987.09","X1987.10","X1987.11","X1987.12","X1988.01","X1988.02","X1988.03","X1988.04","X1988.05","X1988.06","X1988.07","X1988.08","X1988.09","X1988.10","X1988.11","X1988.12","X1989.01","X1989.02","X1989.03","X1989.04","X1989.05","X1989.06","X1989.07","X1989.08","X1989.09","X1989.10","X1989.11","X1989.12","X1990.01","X1990.02","X1990.03","X1990.04","X1990.05","X1990.06","X1990.07","X1990.08","X1990.09","X1990.10","X1990.11","X1990.12","X1991.01","X1991.02","X1991.03","X1991.04","X1991.05","X1991.06","X1991.07","X1991.08","X1991.09","X1991.10","X1991.11","X1991.12","X1992.01","X1992.02","X1992.03","X1992.04","X1992.05","X1992.06","X1992.07","X1992.08","X1992.09","X1992.10","X1992.11","X1992.12","X1993.01","X1993.02","X1993.03","X1993.04","X1993.05","X1993.06","X1993.07","X1993.08","X1993.09","X1993.10","X1993.11","X1993.12","X1994.01","X1994.02","X1994.03","X1994.04","X1994.05","X1994.06","X1994.07","X1994.08","X1994.09","X1994.10","X1994.11","X1994.12","X1995.01","X1995.02","X1995.03","X1995.04","X1995.05","X1995.06","X1995.07","X1995.08","X1995.09","X1995.10","X1995.11","X1995.12","X1996.01","X1996.02","X1996.03","X1996.04","X1996.05","X1996.06","X1996.07","X1996.08","X1996.09","X1996.10","X1996.11","X1996.12","X1997.01","X1997.02","X1997.03","X1997.04","X1997.05","X1997.06","X1997.07","X1997.08","X1997.09","X1997.10","X1997.11","X1997.12","X1998.01","X1998.02","X1998.03","X1998.04","X1998.05","X1998.06","X1998.07","X1998.08","X1998.09","X1998.10","X1998.11","X1998.12","X1999.01","X1999.02","X1999.03","X1999.04","X1999.05","X1999.06","X1999.07","X1999.08","X1999.09","X1999.10","X1999.11","X1999.12","X2000.01","X2000.02","X2000.03","X2000.04","X2000.05","X2000.06","X2000.07","X2000.08","X2000.09","X2000.10","X2000.11","X2000.12","X2001.01","X2001.02","X2001.03","X2001.04","X2001.05","X2001.06","X2001.07","X2001.08","X2001.09","X2001.10","X2001.11","X2001.12","X2002.01","X2002.02","X2002.03","X2002.04","X2002.05","X2002.06","X2002.07","X2002.08","X2002.09","X2002.10","X2002.11","X2002.12","X2003.01","X2003.02","X2003.03","X2003.04","X2003.05","X2003.06","X2003.07","X2003.08","X2003.09","X2003.10","X2003.11","X2003.12","X2004.01","X2004.02","X2004.03","X2004.04","X2004.05","X2004.06","X2004.07","X2004.08","X2004.09","X2004.10","X2004.11","X2004.12","X2005.01","X2005.02","X2005.03","X2005.04","X2005.05","X2005.06","X2005.07","X2005.08","X2005.09","X2005.10","X2005.11","X2005.12","X2006.01","X2006.02","X2006.03","X2006.04","X2006.05","X2006.06","X2006.07","X2006.08","X2006.09","X2006.10","X2006.11","X2006.12","X2007.01","X2007.02","X2007.03","X2007.04","X2007.05","X2007.06","X2007.07","X2007.08","X2007.09","X2007.10","X2007.11","X2007.12","X2008.01","X2008.02","X2008.03","X2008.04","X2008.05","X2008.06","X2008.07","X2008.08","X2008.09","X2008.10","X2008.11","X2008.12","X2009.01","X2009.02","X2009.03","X2009.04","X2009.05","X2009.06","X2009.07","X2009.08","X2009.09","X2009.10","X2009.11","X2009.12","X2010.01","X2010.02","X2010.03","X2010.04","X2010.05","X2010.06","X2010.07","X2010.08","X2010.09","X2010.10","X2010.11","X2010.12","X2011.01","X2011.02","X2011.03","X2011.04","X2011.05","X2011.06","X2011.07","X2011.08","X2011.09","X2011.10","X2011.11","X2011.12","X2012.01","X2012.02","X2012.03","X2012.04","X2012.05","X2012.06","X2012.07","X2012.08","X2012.09","X2012.10","X2012.11","X2012.12","X2013.01","X2013.02","X2013.03","X2013.04","X2013.05","X2013.06","X2013.07","X2013.08","X2013.09","X2013.10","X2013.11","X2013.12","X2014.01","X2014.02","X2014.03","X2014.04","X2014.05","X2014.06","X2014.07","X2014.08","X2014.09","X2014.10","X2014.11","X2014.12","X2015.01","X2015.02","X2015.03","X2015.04","X2015.05","X2015.06","X2015.07","X2015.08","X2015.09","X2015.10","X2015.11","X2015.12","X2016.01","X2016.02","X2016.03","X2016.04","X2016.05","X2016.06","X2016.07","X2016.08","X2016.09","X2016.10","X2016.11","X2016.12","X2017.01","X2017.02","X2017.03","X2017.04","X2017.05","X2017.06","X2017.07","X2017.08","X2017.09","X2017.10","X2017.11","X2017.12","X2018.01","X2018.02","X2018.03","X2018.04","X2018.05","X2018.06","X2018.07","X2018.08","X2018.09","X2018.10","X2018.11","X2018.12","X2019.01","X2019.02","X2019.03","X2019.04","X2019.05","X2019.06","X2019.07","X2019.08","X2019.09","X2019.10","X2019.11","X2019.12"
9,"Ristolas",19,"RIS_1900",76.6074451308668,17.3025278567366,115.762321147304,98.477805406219,75.0690226566803,34.7441216239531,79.9721063413017,89.1346124357369,54.6169296776498,135.835830943688,67.5424207503966,145.419309261706,83.4297783880174,120.891566215869,61.987742070778,57.5217318888463,27.3511207647971,89.9579053017078,64.5877298804407,105.927467171205,176.057450303051,225.403674950849,101.027163508479,97.0779898023466,61.1038280199864,77.8609289813176,1.59166406119766,101.676172247608,30.9429494642245,41.5832598602719,37.9371201117465,24.7909091718611,36.4054844481871,75.9613396210625,66.8295625986502,47.0135019841109,100.700754652644,29.1870552086039,87.9055291305122,72.3229382288991,27.8145236850833,46.0026694010594,7.43688147531429,18.4386133045336,35.295921935176,46.3779572728527,101.340901146614,77.7324893595505,60.7402674391778,41.6067587517318,104.060159630535,99.4370491596783,22.7352293226431,68.1316595459066,88.6724827854778,109.485930054871,105.047851347263,39.2436820366129,312.818519809753,17.0602217469423,0.843328548216959,23.2917695313517,107.869898046192,61.8488609485212,33.2959797251533,78.4407307000947,63.1303602625849,50.5286501324008,71.9506089397328,147.067079582484,29.5041160061373,30.5649951911619,36.5503502362117,0.293686825898476,54.0027329141594,9.10211988120864,74.0370573967084,66.6854009166855,50.8517557227606,73.8731424698926,112.705528365041,16.9514835986774,160.457139187201,129.917951836615,56.0055693233153,88.0713391401514,35.8476221743331,66.2121885732631,40.1243150699884,35.7767444409546,51.2245935773535,71.2065053809056,64.0779468645633,124.896070366867,54.3281856338581,58.0890005669062,11.0884699217422,52.3509320373705,43.3966509888705,25.5049608836998,64.2531309982587,46.1633436319971,27.6352282737207,57.9497559385345,17.9931039892836,27.0861856544798,134.776280012011,28.4870250750828,43.8959718834667,72.7911022314402,20.0640166378435,44.2809951270647,139.849671857883,78.9897964088595,38.2606446597492,123.608223510382,122.943779414709,46.1225387462036,137.943816055849,101.412743810579,53.1721301838843,58.6336826287152,41.958028352019,69.2054603219731,78.0645314927824,65.5517003724526,53.2388628696935,64.8943890766532,45.6917701962084,0.855882969335653,123.834136467485,26.1230047181016,101.483546706004,68.1910005489044,70.4961752930103,48.5179893934401,35.7772508716153,79.9219927201193,19.1356623683532,55.0573456737766,74.193080994155,87.0389201605576,160.525032101941,42.1446335196379,47.3855742697197,12.1898443074315,119.738988198151,43.231998333431,90.0222492597095,101.449879881693,40.7480538640812,40.8463990515884,22.165352337106,10.3824161597004,129.115858951627,16.2385879935755,29.7386239075422,115.888343393817,62.9322107095504,48.3633893640217,34.6622240180977,90.7136438261659,44.6773671777919,49.9669631240977,68.1336726584505,72.0871284738678,60.7439663894183,40.8264454563323,56.0489275168948,36.7423331469581,8.17592736675579,78.0788270218181,148.499741929845,73.0145139394153,145.367089471256,51.7749494378222,99.0492721768533,89.6700474117097,26.7547812400153,69.4899868802167,40.9167367841292,101.548814104171,43.5190653704012,43.5724601800757,70.3168692700274,86.7945334266551,11.76839076943,37.2399537864112,104.991917941516,44.5450110004458,72.9743131236319,9.24500882028951,46.1877913287026,15.5188057529813,52.3849464716477,49.2428987869062,92.3485948003872,64.6487577185326,36.3062363561767,65.5276838272584,118.83933418394,28.9184460874822,74.4550758343394,22.3186178529431,4.26860471925465,50.7537243994648,26.796308082703,52.2139368498756,73.00537422052,72.9579634586116,45.3629785093653,74.7948060587078,130.970692720803,161.291594503336,88.1289551875852,130.051110301247,146.093005328294,113.182278189197,63.8509511718439,65.1288356919395,121.062489361611,97.0008485150174,96.7101304642711,108.377834194835,7.98968290255289,157.801462297721,37.2973324745544,70.2324443314865,258.825565714142,83.9143641604096,73.8681862865633,59.0505451527861,93.099928731317,66.9106812103564,48.5931703140523,49.7717335085326,8.26461914912215,28.3580649665964,3.47851921505935,129.480133916149,133.424889115122,88.5022126898548,119.485293524485,27.5318976087874,47.0980231410067,30.7163901150489,34.1941470844176,64.6894010234973,38.5197199291724,209.731403258775,30.9902714368945,133.13408059139,61.3238244830427,35.8061897197331,66.0714612287848,8.52568288100883,69.686293383711,40.16646657401,79.8888772416831,37.2035226988373,49.4031010774052,116.966453745044,68.0926687724423,14.3639061363501,47.7882675302681,15.6431944778888,107.128611710505,98.4395458293875,122.077640178395,75.7095225068042,103.013540734537,30.6328315894461,151.597647559174,60.3139504884894,14.617821254069,248.044866088458,41.9165904982947,19.5407315546618,44.3487270953483,12.4735977104137,48.6524993499188,58.360517494657,48.9835270829644,54.8915351566393,102.762136668025,92.3092205188368,111.887047656705,106.718604309572,12.5587757825997,31.3146544260235,55.9491910120414,130.716798973663,214.817195478827,70.6086076439533,23.5635284538148,55.3223921193421,51.8009970597632,61.9549437524256,39.9898413079427,66.6508222002449,94.8087248209049,58.9146015699953,66.1313409033028,29.3769667423476,102.402246054407,81.9871317369689,0.84250991785666,96.8151540477265,119.019819455571,89.555143067264,33.8018507169181,20.7906267783983,112.188026680451,36.7263512584032,71.1204108654783,44.5660049666913,98.9802793599665,89.0052367190947,23.5448549028661,99.4297272365657,7.70840291406785,5.64613367096172,112.711856037276,64.7755232024792,125.639845657133,66.0855898204318,41.4930382430612,247.558101317554,51.1254939407991,66.9839500485978,46.7661079117534,37.5758750644309,96.8778113277949,31.2243586322438,12.9975936968549,49.3088957708096,43.8193726662576,39.8152307861892,29.8770549248729,82.583137110305,37.23043635473,100.509960753334,128.639350706362,80.6402251550026,53.409413654299,204.05705943158,54.0708514150538,33.8040960257786,55.7906956863008,53.065674896061,68.6785207519279,50.3817526987405,60.818064607156,75.5863965499884,44.5460353836097,60.5257717212226,47.6739641813765,130.537753591852,9.62111246408313,22.7949562598951,3.4215646184748,48.5699577988271,40.7189295663557,138.883785442886,28.9784905711713,34.2722082430555,25.235174259069,28.6403201305802,13.1530696842674,22.5490070115484,21.8752625623893,84.9789804808097,30.5718358260492,108.076222672389,34.4134200091503,82.6965537962678,51.5245631831931,73.6398477114562,27.2055688590626,47.448010696462,18.1744088309642,154.37491340017,43.8966118646931,29.6917644522182,33.8168801601569,43.8564035412128,97.3855864366669,35.2277604688425,23.601536327169,57.622335216729,36.4899072495064,22.8089790431113,155.348902640253,95.8305511474464,84.9583560288011,37.4047238801722,38.9149304355669,13.2876445284637,28.3506403766296,73.6763774402789,63.1127570904937,153.694845564678,79.2691115286289,98.3351008788304,112.143717176878,239.871124271031,73.5132010311645,75.4573605230689,1.07238167074684,6.1712281745713,67.7446510624577,159.385583932817,63.8728083431488,69.462723901961,60.0187974385335,58.7797528569354,117.298135561214,229.136020822625,21.8521116508782,78.4017332931398,87.4369697321526,61.8057820523973,3.69373866451497,59.0909184295015,87.8096618447671,96.8849147459878,35.1843899283267,32.5700071723986,254.227775181789,58.9049185981821,97.2405922115286,20.421823444849,95.3633176974108,112.421190039458,23.4316342830425,78.8379035770049,114.782193965584,31.3966948121561,55.6905338620709,46.3400620468747,87.2528357820556,26.730295543166,45.7737513777829,106.831195124323,57.6455951748358,43.7286303986184,7.43639893553336,44.991897372347,69.7567895440443,120.012616363601,106.56914671199,79.7916448500473,45.6688946727809,119.766288341634,257.331335950221,106.215655890992,85.4462007293478,20.0263087375788,3.25543722610746,25.6352380609314,70.7683804699627,166.979793160135,29.7522678156383,71.82633924931,18.8297047603555,30.3795212137629,98.1633544910437,54.585989456973,81.9938494787493,37.0874205444125,20.7866813314467,89.8912104261399,31.3543070718879,78.5524780072592,43.3214516608132,37.8734548161447,99.1744177827059,76.9903524931578,32.3469337716233,1.96947012927922,41.1622877676564,43.368767186621,37.7898672886658,80.3321281808167,96.2493073333462,89.9920962470787,51.6936241499934,67.8216307886032,105.090752134493,125.474360105727,42.360147213185,94.7306935882807,2.46149821150539,21.1051691185276,52.5081235515245,91.9745302559022,38.2448543819919,152.597905006041,99.1816554545949,78.6948268734704,63.4761923422047,202.834118303144,183.558953117404,60.7755455763254,134.889634690717,26.3124208617228,211.105478453828,42.9124781545397,95.6794326593808,78.2398744168859,77.2479383344034,34.2564583392232,61.8581600774633,68.4644454257068,24.8565413759934,6.51081505857292,17.4861080053233,65.487481501259,61.8753592876601,38.6767816220527,132.525148472632,71.7445493683044,118.097843909345,113.672474498162,66.8715305782825,82.8291360558069,192.16925644505,43.4915778168943,52.2688583405397,32.1018836821167,10.7726548092614,70.2894950056361,72.7744133113447,53.8926501449168,14.6455614933075,50.2083992316329,46.270480689418,162.139234229835,63.6907814070582,47.1880071017949,126.419170853842,26.4906177559169,13.045305185733,30.5716034083162,17.7861794578348,28.6767524066818,37.4042665098386,83.233279929118,8.10452064361016,116.535218545687,48.4111848814791,35.7603488260793,9.59640073742776,2.84214154235087,30.6513413535868,122.731947548664,35.8689267883165,51.6254122056125,73.2420687656486,53.9062994979759,65.7599555441266,80.2330926715513,37.4327175377402,37.213753351898,26.9327852022798,42.6332913941224,86.9283346310112,57.0073166665679,70.5180593748082,21.4326301422261,81.6565453013027,53.7418246076413,97.2992377424816,85.3427594560344,27.529902270544,69.6517101038808,29.277194745373,38.0127144206199,52.8819352686696,33.5203631289914,80.7203075179132,98.3110027238581,44.6653662143945,57.1152232940221,24.0230780331331,19.3307285073388,45.0835287749214,39.7500173858134,67.3826914186066,18.0169711802591,49.7224177626777,108.749511457063,176.430009334945,99.9729643433966,65.3903624650411,49.4440676258819,95.1168856645381,57.7437081770768,91.308772447519,140.028595332114,78.9442728193535,39.7468450417364,45.2454064584799,155.369727583457,37.0434859542002,88.53873229491,36.8287413493817,70.693201022732,49.7879070750059,32.5951198421535,73.4044944918423,146.83396354194,49.0717900622258,78.0879895584803,43.1239892011945,48.116689244489,107.357105704432,68.311020375404,39.9128125820425,46.0876912096865,67.3185272851697,71.1306117955246,96.7872470479051,91.0433268792985,33.1777339219116,15.4786348877678,73.4392327713977,17.6695243990252,61.4015982930141,172.832984471097,102.649997952176,50.6235087854293,73.6924639921199,37.8014201542101,176.736552610009,83.2367064077516,43.0609137427382,5.98183785441506,12.733539272449,136.265105723942,89.6817033648404,43.2264876708359,24.8207521130098,35.7206429223879,128.696530249817,57.9326237082569,210.859384948344,83.2327776763123,21.4926746717538,40.4436201433782,91.2021694941359,110.124069636367,89.9877146366634,22.7610514713888,75.5870363871509,37.3111135511863,21.550681986264,133.206858713606,112.104656037991,63.795756328409,91.1628933201428,113.23579343225,44.3560858276214,22.7632231365533,46.9534386771556,66.6968162437115,106.55101071934,63.8969849769637,37.4516463831242,59.5778837963735,143.421053033853,30.5191274655954,41.7442869627848,68.144907068563,30.702092447973,45.6829109076352,62.5718333660188,102.386903861407,31.3818401962635,98.6742352833062,88.0245666765404,123.445505222821,16.907225561954,0.665606248185213,79.881814727014,107.045628826017,43.4536091477639,74.4910127235926,97.2272368930135,77.5004305618495,55.2589801274735,20.7397997099179,76.8280671877847,83.9168031518057,282.629020116019,4.96281763312254,13.3329272819083,57.8710226421208,83.5405075460585,71.8214585849637,103.078126101173,66.9849148547655,40.3597828957572,63.302145927446,23.0173664720496,0.421678133716341,55.3860333202465,127.464227235396,130.733193273954,26.2065566585079,116.454819824867,53.6966808362195,132.485009280208,36.3577911146422,55.1457192548696,81.3580347097741,18.8876508689646,110.221087703394,106.230534463248,52.7607970179815,13.8152958825231,41.0956774969236,18.0409489075828,67.6723360045798,62.2097465464321,62.9117542983295,86.9838375769177,31.2030036187934,20.5018372595077,168.432660959297,166.437068695086,136.13929253122
